,author,content,time
30039,郑福华知凡尘修正心,日本福岛污染有多大辛辣头条日媒报道日本环境省证实福岛第一核电站周边50公里的10座大型水库的库底发现了严重超标的核污染泥土核污染物质铯的含量超过了8000贝克勒尔50公里是什么概念福岛核电站所在区域日本本州岛横向纵深才200公里左右O日本福岛水库发现高浓度核污染泥土,2016年09月26日 22:31
14576,不想上阳台的猫,回家路上脑子里全是核废水和两面包,05月05日 20:33
70006,南国都市报,日本福岛核污水罐被地震震歪了据日媒报道东京电力公司称13日福岛附近海域发生73级地震后公司对福岛第一核电站的1074个核污水储存罐进行了检查发现福岛核电站53个核污水罐因强震发生位移偏差在3厘米到19厘米之间不过该公司表示这些核污水储存罐只发生了位移未出现泄漏via人民日报L人民日报的微博视频收起全文d,2021-02-27 20:50
69648,保定房天下,福岛53个核污水罐因强震位移福岛53个核污水罐因强震发生位移日本东京电力25日透露在观测到福岛强震后就对福岛第一核电站的1074个核处理水储存罐进行检查发现有53个核污水罐发生了位移位置偏差在3厘米到19厘米之间但未发现泄漏2月13日福岛东部海域发生73级地震造成至少1人死亡逾百人受伤O福岛第一核电站逾50个核污水罐在强震后发生位移收起全文d,2021-02-26 16:14
41131,SOZEN-design,设计分享SOZENCuriosityAlexSchill和他的团队出版了一本书讲述了净化农民及其产品的故事2011年3月11日海啸袭击了福岛第一核电站核泄漏超过25000公顷的农田受到污染科学家开发了一种净化方法使农民能够再次种植完全安全的水稻然而即使水稻通过了最严格的测试也没有人买它因为这一灾难比科学真理更为强烈收起全文d,2019-08-28 10:10
47812,第一播报,天下万象受台风海贝思袭扰日本福岛55袋核污染物被水冲走因海贝思带来的暴雨造成福岛的部分核废弃物临时保管处遭水淹截至17日已确认55袋装有核污染物的袋子被水冲走据了解被水冲走的袋子中主要装有从福岛第一核电站核事故现场清理出来的泥土以及树枝草皮每袋重量从百斤到1吨不等央视L人民日报的微博视频收起全文d,2019-10-20 06:55
36188,狐狸和胡椒,转发微博,2019-06-12 18:16
38426,林丰熠,苏格兰核电站放射性污染瞒20天后公布引众怒6月27日苏格兰敦雷核电站总经理宣布因人为失误造成核电站放射性污染泄漏意外发生于6月7日工人立刻被从现场疏散当地部门即刻展开调查相关负责人称污染微不足道从未将民众置于险境之中但民众不接受这套说法世面欧洲军情L世面的秒拍视频收起全文d,2019-06-28 14:10
17297,GIN_nnnnnnn,雪鸭_语言学习爱好者乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月09日 20:21
63844,世防务羽-,美国官员说会把拉登烧了扔海里一分收获日本民众担心天下无侥幸而成之事一分耕耘最终成为哥斯拉登把本拉登海葬受到日本核废水影响产生变异橘猫2枣庄茗圣茶楼,2020-10-28 17:40
59188,QuintusOnMe,联合国人权专家揭日本趁疫情期间加速向海洋排放核废水2020年6月联合国人权专家表示有报道称日本政府和相关公司在没有进行有意义的磋商的情况下加快了向海洋排放放射性废水的时间表对此我们深表关切环境保护组织宣传片不要排放污染水来自福岛县渔业者们的怒声越来越多今年2月国家委员会製作的报告书表示东京电力公司福岛第一核电站事故后将含有氚等放射性物质的大量污染处理水排放到海洋之中是出於现实性的选择渔夫小野春雄先生说我的三个儿子都是渔夫要是大海变脏了我们可就麻烦了毛里求斯进入环境紧急状态日本旅游L霓虹傻事的微博视频收起全文d,2020-08-08 20:59
99546,眉间纸,狗粮,2017-02-06
64297,有趣的艺人谁人不喜欢,东京部分居民血液有害物质超标这特么什么逻辑别人驻军说别人附近有污染那往海里排放核废水就值得同情你害的是全世界,2020-10-29 15:15
50973,北白川鹿见,转发,2019-11-29 07:40
12157,嫦娥16号,福岛核废水57天可废掉半个太平洋日本长点脑子吧这污染环境最大的受害者不就是人类吗,04月13日 23:48
74282,梦断巫山路,cnn是肾么下意识就卷积神经网络,04-14
59791,我家挪福森是全东江最甜的崽,日本的货轮在印度洋上出了事几乎把毛里求斯给毁了可怜的毛里求斯总共就那么几个岛原本碧水蓝天阳光沙滩现在乌漆漆黏糊糊的一片不但当地人没了营生海生动物也全遭了殃而日本涉事的货轮公司又玩起了老一套鞠个躬对不起大海真受够列岛上这帮人了之前炸了福岛核电站也是一帮高管一边满嘴道歉一边闭着眼睛向太平洋放核辐射污水收起全文d,2020-08-14 14:19
27596,今晚报手机新媒体,清凉商务着装活动5月至10月今年已进入第11个年头而超级清凉商务着装是在福岛核事故后节电需求上升的2011年采取的环保措施z,2015年06月01日 14:10
30829,王雷本人,发现世界实拍日本福岛核泄露后来不及带走的动物无法逃离O网页链接,2017年01月13日 10:03
6717,上海交大核电宣讲团,新闻福岛核电站完全报废需40年O网页链接,2013年03月12日 13:36
30448,学费全免网,福岛核事故或致日本出现两种新血型俄罗斯卫星网日本科学家在本国发现两种新血型新血型的出现可能与福岛核事故有关科学家认为这种影响可能很快遍及全球新的血液类型被称为Langereis血型和Junior血型以区别于传统的分类据科学家们说这种现象与福岛核事故造成的放射性物质泄漏有关科学家预测未来至少会有15个新的血型出现收起全文d,2016年12月08日 11:20
24630,快逼疯我的弟弟bot,任豪没有人比R1SE更爱R1SE怀疑核废水倒灌了某些粉丝脑子,05月02日 22:00
44378,夏沫之殇乐枫,人生有涯能够守住一份幸福并不是一件容易的事情你需今日看盘要舍去很多东西蕾哈娜因迟到引不满大阪市长同意核污水排入大阪湾,2019-09-19 23:05
71100,Melancholy河河,精日日杂一天一杯核废水,2021-03-12 20:04
47660,弋江区防范宣传,受台风海贝思袭扰日本福岛55袋核污染物被水冲走因海贝思带来的暴雨造成福岛的部分核废弃物临时保管处遭水淹截至17日已确认55袋装有核污染物的袋子被水冲走据了解被水冲走的袋子中主要装有从福岛第一核电站核事故现场清理出来的泥土以及树枝草皮每袋重量从百斤到1吨不等央视L人民日报的微博视频收起全文d,2019-10-19 19:02
38407,麒叔v,苏格兰核电站放射性污染瞒20天后公布引众怒6月27日苏格兰敦雷核电站总经理宣布因人为失误造成核电站放射性污染泄漏意外发生于6月7日工人立刻被从现场疏散当地部门即刻展开调查相关负责人称污染微不足道从未将民众置于险境之中但民众不接受这套说法世面欧洲军情L世面的秒拍视频收起全文d,2019-06-28 14:10
97752,小傻猫,趁着还没放水先用氢弹引爆核电站让反应堆完全反应如何用核潜艇从海上偷偷扔一个上去,04-15
18453,Yoyodax,乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月11日 18:56
1768,湖北环保产业网,2011年度十大环保事件美国时代杂志评选出2011年十大环保事件包括邻避主义抬头电动汽车商业化日本福岛核事故水力压裂法开采页岩天然气受宠以及美国太阳能公司Solyndra破产在内的重大环保事件纷纷榜上有名O网页链接,2011年12月14日 11:09
79150,慈溪日报,日本核废水排入大海后阿拉东海海鲜还能不能吃专家们这样说4月13日日本政府决定以海洋排放方式处置福岛核电站事故核废水对日本的这一做法舆论一片哗然一些网友甚至吐槽道慈溪日报2021414,2021-4-14
26031,丫米斯嘚儿,印度变异的新冠病毒和日本的核废水像是在为无限流末世文拉开序幕,05月04日 21:02
86323,lzh,Coldstream看情况不对已经把他那个回答关评了操作手法跟那谁谁简直一样一样的,04-18
20943,喝雪碧不是雪碧,INTO1谈团魂是什么一抓一个准我好勇虽然被开除国籍按头二鬼子喝核废水但架不住想做一个正义的使者真不是故意的看不过去啊,05月17日 20:20
91296,人工智障A2酱,说明你查的方向不太对查查氚排放吧单论氚的话福岛这个既不算长时间也不算大剂量之前的大气层热核试验炸一发全球降水氚浓度曲线就会有一个高数量级的尖儿,04-14
24118,悠悠心所期,任豪没有人比R1SE更爱R1SE也没有人比你更会处理核废水,05月02日 23:32
26862,耳朵大大屁西歪歪,建议日本人民把核废水分着喝掉俺爸顿顿离不开海鲜这是想祸害谁,04月10日 14:50
19822,一只小火羊烊,书不插包上难道插涟涟脑门里吗噢忘记了涟涟脑子里都是核废水学不会中文呢,05月14日 20:28
64063,金牌娱乐八卦,这种衣服的原理你应该知道的吧简洁的穿衣方法张桂梅校长反对当全职太太日本福岛核污水可能损害人类dna,2020-10-29 09:33
60999,風花01,日本政府拟将福岛核污水排入海中晚上两点多被楼下吵闹打架声吵醒直担心楼下会出事但却不敢看眼心里难受的像百只小猫在抓听说了好多好多无常的事情不知道到底谁安慰谁无法感同身受在我身上发生的事故对于他人来说就是故事对于别人来说也是同样的成年人的生活都应该自己承担所有的以家人之名苦努力的像个正常人样收起全文d,2020-10-20 10:42
62087,成都生态环境,日本推迟将福岛核污水排入大海的决定科普日本将核废水排入海会产生什么后果对我国造怎样的影响各地环保头条O网页链接,2020-10-24 22:58
24989,艾丽丝的仙镜,外星人来到地球抱怨海水里满是变异海洋生物人类长得比外星生物还恐怖一定是哪个愚蠢的人类把核废水有毒物质倒入海水了这样的国家太糟糕了结果美国日本马上把外星人逮捕了外星人抗议我根本没说是哪个国家你怎么就能抓我呢美日咆哮废话我们做过的坏事自己能不清楚吗,05月02日 14:38
14553,红豆骰子相思入骨,唯一1108R是啊可讲究了偏偏核废水直接往海洋排,05月05日 21:05
17955,用户7545050437,日本倒核废水她装死提到中国倒支棱起来了O日本倒核废水她装死提到中国倒支棱起来了,05月10日 12:57
53042,九大英雄亚历山大,伊朗要保持克制两个有核国家之间发生战争会引发第三次世界大战的可能一旦打了三战后核辐射和污染必将长期影响下去对我们的后代是会有巨大的影响的影响比二战还要深远只有保持和平发展经济拥抱全球化才是正确的处理方式世界必将统一美国和伊朗在第三个国家的网络上展开骂战就是一个例子,2020-01-08 08:12
39414,大凉山土特产爱心,看了切尔诺贝利福岛核泄漏还有海洋塑料污染月球垃圾污染就觉得我们小老百姓就只是普通人啊能做到不用塑料袋不点外卖就算是出力了到很多人都没法自己做饭还得点外卖现在癌症率也越来越高总感觉人老了都会得癌症,2019-07-21 12:15
97989,米奇妙妙,妙蛙,04-18
73595,amigo,哎呀正义邪恶无非是立场罢了,04-14
67131,啸卿不爱笑,日浪石锤,2020-11-24 16:06
24201,鹭鹿鹿鹿鹿er,任豪没有人比R1SE更爱R1SE笑死您想用核废水把脸洗白吗任豪牌净水机小心变异哟,05月02日 23:11
44355,亡心念露,诚实的面对你内心的矛今日看盘盾和污点不要欺骗你自己前任栽树后任乘凉运动先锋计划大阪市长同意核污水排入大阪湾,2019-09-19 19:31
92882,知者乎也,66年前美国送了日本两颗核礼物现在礼貌的日本想方设法要还个礼回去,04-16
53145,tinasusu,春节假期快到了推荐几部美剧和电影宅在家里看剧的时候到了美剧电影杀死伊芙一个是精神病刺客一个是安全局员两个聪明的女人互相对对方着迷并进行了一场史诗式的猫捉老鼠游戏切尔诺贝利故事背景为乌克兰切尔诺贝利1986年核泄漏事件让人触目惊心的一部剧现代爱情八个简短的关于爱的小故事婚姻故事它讲的是爱情它讲的是婚姻它讲的就是生活本身电子情书一部老片子每年平安夜都会拿出来温故一番遇见你之前之于书我更喜欢电影电影做了些小改动看的我心都碎了收起全文d,2020-01-12 14:02
90137,Saturn V (作者) ,对,05-25
4222,中山侨安投资顾问有限公司,新加坡移民快迅环球网驻日本特约记者王鹏报道据日本新华侨报网5月29日消息日本福岛第一核电站事故发生后福岛县产的各种食品都被检测出辐射超标再也无人问津为减少损失一些不法商贩想出办法将手里积压的福岛货巨龙出国集团移民快讯详情请留意O网页链接,2012年05月30日 08:21
40243,亚时财经,紧急日本福岛核电站放射性污水将达极限排入海水方案遭反对日本福岛第一核电站用于存放含放射性污染水的储水罐将装满8月9日日本政府召开会议讨论处理方法其中按照标准将污水排入海中的方案遭到广泛反对目前各种方案实施起来都有难度所以会议并未决出具体方案L时差视频的微博视频O网页链接亚洲时报亚时中文收起全文d,2019-08-15 11:02
6582,931郑州经济广播,据日本新华侨报网3月11日消息今天是日本311大地震两周年纪念日2011年的3月11日突如其来的地震加海啸导致日本2万多人直接或间接牺牲如今在受灾严重的岩手县宫城县以及因海啸发生核泄漏事故的福岛县依旧有31万多人流离失所在日本各地的简易房里过着避难生活,2013年03月11日 12:57
33446,_baojiong16,新手妈妈吐槽团青年忧心忡忡问禅师大师核污染全球变暖地震海啸等自然灾害不断人类将何去何从禅师拿出一个生鸭蛋一个咸鸭蛋将蛋砸在青年头上问青年哪个比较疼青年答咸的蛋疼禅师道闲的蛋疼就找正事做去,2019-05-14 11:15
49366,段永辉--壹壹玖教育CEO,日本核辐射污染物被冲入河流揭秘纪录片灾难瞬间福岛核危机本片从切尔诺贝利核事故讲到福岛核污染事件的始末根由日本的核污染就和闹着玩的似的消防科普知识消防安全常识L段永辉壹壹玖教育CEO的微博视频,2019-11-04 15:05
39316,惟愿前途坦荡,明日之后明日之后X切尔诺贝利致敬无国界英雄精神切尔诺贝利禁区官方授权经营单位负责人前乌克兰国家旅游与度假署署长海伦莎波瓦洛娃官宣本次与明日之后的联动合作在明日之后辐射高校的联动中幸存者不仅将面对更加可怖的辐射感染者还将体验致命的辐射伦琴值压力一系列生与死的艰难抉择诺贝利学院的大门已经打开L网易明日之后的微博视频收起全文d,2019-07-19 18:02
73316,chenghao96,我就直说了这破事本就不该发生这事就是TM的人祸别二级七级的了这破事放我国市级领导省级有关部门主要负责人电厂主要负责人全部进去我来说说日本这破事为啥本该是0级为啥是人祸啊第一海啸来了东电没有做好预防工作第二海水进来发电机烧毁现场员工没有第一时间去加人换电机也没有通知东电这个有没有我不知道但是20个小时无作为确实是真的任由反应堆温度上升直到堆芯熔毁第三国际救援方案给到之后东电和日本政府仅仅采取的最最最便宜的办法使用海水冷却反应堆而这个时候堆芯已经融到地下水开始污染地下水了第四虽然选择了这种方案但是还是其实还是可行的需要把水放置到半衰期结束但是发电站目前周边全空不适宜人类居住虽然日本官方说可以了在建筑了目前的储水罐之后东电没有再次建造储水罐而声称倾倒入海的原因就是东电去年财报显示收入降低东电内部提高日本电价外部不再建造新的储水罐而直接倒入海相当省钱这不是人祸,04-19
44170,甜橙旎旎,大阪市长同意核污水排入大阪湾死日本啊滚吧你建议你们自已喝了他喝不死算我的,2019-09-19 02:40
16597,7love_己所不欲勿施于人,乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月09日 16:45
6009,茶缸杨明,防辐射的马肉卡Marrica的垃圾箱老爷接下去你要推销你的啥了茶缸杨明福岛的核事故级别和这个是同一个级别而且大量放射性物质排入大海东京距离福岛就200多公里很像乌克兰的基辅,2013年01月24日 20:04
471,乐清市融媒体,日本政府部分福岛灾民20年后才可能回家日本政府日前在福岛市举行的福岛复兴再生协议会上宣布因福岛第一核电站事故而遭放射性物质污染的部分地区每年的辐射量达到２００毫希沃特可能需要２０年以上的时间污染才能降解灾民才可能回家老人可能永远没机会回家了O网页链接,2011年08月28日 21:45
81031,劳动午报,震惊日本核污染区食品惊现中国很多你爱吃的也在列维护自身权益请记住这些学会维权招数不再忍气吞声为了家人朋友快转发扩散315网购七日无理由退货但这七种情况劳动午报2017316,2017-3-16
35392,电影人Gavin,HBO继权游后又一神剧切尔诺贝利开播不到一周全球口碑爆棚豆瓣飙至96分本剧以1986年乌克兰切尔诺贝利核电站泄漏为背景从核泄漏当晚开始讲述看的鸡皮疙瘩竖立冷汗直冒从开头到结尾50多分钟都是高能满分强推,2019-05-29 10:38
25148,潜水的泡芙呀,东京饮用水致癌物严重超标多大点事核废水你们都能喝想必你们应该是百毒不侵喝他丫的,05月03日 22:27
14438,多摩川边的幺幺,近两年越南劳务输出过来的人挺多的日本从外国引进的研修生其实就是解决劳动力不足的问题的这是大家心知肚明的但是这种不说明白就把人骗来除染的真的太无耻了我看标题都没懂除染的意思结果看到正文鸡皮疙瘩都要起来了原来就是去福岛帮助去除核污染,2018年11月18日 19:18
58373,阮凝秋聪媛莉,控制不了自己情绪的人日本民众担心而且首先给自己的情绪打败人都是被自己打败的最终成为哥斯拉登把本拉登海葬受到日本核废水影响产生变异别人的一个字美国官员说会把拉登烧了扔海里一句话你就可以失眠一整晚了朱一龙兰博基尼2苏州元和之春,2020-06-01 07:18
931,新能源网官方,日本政府机构评估核电站事故损失约达71418亿美元日本内阁府原子能委员会下属机构２５日公布了日本核电站发生事故时的成本据估算福岛第一核电站事故发生两年后其１至３号机组反应堆导致的损失总额将达５O网页链接,2011年10月26日 08:48
38351,二十七月份,苏格兰核电站放射性污染瞒20天后公布引众怒6月27日苏格兰敦雷核电站总经理宣布因人为失误造成核电站放射性污染泄漏意外发生于6月7日工人立刻被从现场疏散当地部门即刻展开调查相关负责人称污染微不足道从未将民众置于险境之中但民众不接受这套说法世面欧洲军情L世面的秒拍视频收起全文d,2019-06-28 14:10
67276,地瓜熊老六,福岛青少年甲状腺癌发病率增118倍说好的核污水可以饮用呢说好的首相辞职呢说好的天皇下台谢罪呢就日本这个鬼样子奥运会就应该取消去日本感染美国肺炎吃核辐射食品喝核污染水做化疗吗,2020-11-27 14:39
48379,ZH0NGDJ,台风冲走福岛90袋核废料目前仅找回23个空袋据日本产经新闻10月28日报道日本环境省称截至28日受19号台风海贝斯影响福岛共有90袋核废弃物被冲走或下落不明有23袋找回发现是空的日本政府称经过对当地水质的检测核废弃物流失一事未对环境造成污染台风冲走福岛90袋核废料时差视频L时差视频的微博视频收起全文d,2019-10-30 10:59
82789,突破穹宇,说一点我了解的吧全世界有种鉴定葡萄酒是否为几十年陈酿的办法就是监测里面的放射性元素铯137这个是咋来的呢是近代来各种核试验和核事故导致的随大气环流洋流飘到各地土壤中被葡萄吸收如果鉴定出了放射性那就是陈酿好酒所有者根本不会有喝下去会不会基因突变的恐慌所以不会有任何大问题这就纯粹的一个政治问题不用往环境科学方面考虑至于海产品行业会不会完蛋如果你敢喝葡萄酒就敢吃海产品为什么西方国家集体沉默只是因为日本是盟友同理西方国家指责我们碳排放超标之类的也仅仅是因为敌视中国和环境没有任何关系或许长远看来会有影响可是转基因食品不是照样吃上述例子里的葡萄酒不是照样喝没个几百年看不出有啥严重影响或许科技的进步就已经解决了如果解决不了那就一块等死吧还有两亿年银河系就要和另一个星系相撞到时候逃不出银河系就全人类等死呗,04-14
39174,LILi张大丽,戈梅利州位于白俄罗斯的东南部与乌克兰交界1986年切尔诺贝利核电站事故后由于风向关系爆炸释放总量60的核辐射尘埃最终落在这里有的通过雨水落在地面有的通过灰尘被人们吸入戈梅利州中心的戈梅利市距离切尔诺贝利仅140公里33年后的今天这里的人们是否还生活在阴霾当中身体又是否因为核辐射而遭受侵害雷探长从荒废的波列斯耶无人区出来直奔到此地准备对这座小城一探究竟L冒险雷探长的微博视频收起全文d,2019-07-17 15:38
62425,达茂旗反XJ,10月后决定日本百万吨核污水或排入太平洋日本福岛核事故距今已有9年多时间截至今年9月日本福岛核电站已存约123万吨核污水预计2022年容量将达极限据日媒报道日本政府或于10月后决定污水是否排放入海具体时间尚未透露对此有研究机构表示若污水入海辐射57天即可扩散大半个太平洋更有环保组织警告污水中的辐射物恐影响人类DNA央视新闻L央视新闻的微博视频收起全文d,2020-10-26 11:08
67976,喻喻泽舟,日本政府决定从明年4月开始的新财政年度预算中大幅增加福岛核废水排海的内外宣传预算至2千万美元为今年度的四倍也就是快开始排了同时增加对福岛县产品的外宣预算重点市场是中国中国台湾韩国和美国等16个国家和地区日本大使馆直播带货的大V们明年的收成又有着落了收起全文d,2020-12-22 15:09
7245,河南电视台直看世界,日本福岛第一核电站又一蓄水池发生泄漏O网页链接,2013年04月08日 09:38
47185,橘色彩漾,受台风海贝思袭扰日本福岛55袋核污染物被水冲走因海贝思带来的暴雨造成福岛的部分核废弃物临时保管处遭水淹截至17日已确认55袋装有核污染物的袋子被水冲走据了解被水冲走的袋子中主要装有从福岛第一核电站核事故现场清理出来的泥土以及树枝草皮每袋重量从百斤到1吨不等央视L人民日报的微博视频收起全文d,2019-10-19 13:58
77947,英国报姐,直接往海里倒核污染废水坑害世界保全自己日本这次脸都不要了保留好自己狭小珍贵的国土让核污染废水流去更为广阔的海洋污染全球化放射性元素被共享日本的选择看似无奈实际上是对全体人类的极端不负责,2020-10-21
66071,csfy1232012,日本核污水入海220天可抵达韩国9日部分韩国民众来到首尔的日本大使馆外抗议日本政府将福岛核污水入海据韩媒报道研究表明日本如果将核污水排入大海220天之后被污染的海水将抵达济州岛400天后将到达韩国西海岸韩国外交部此前表示韩国政府已启动跨部门应对机制密切关注事态发展L央视网的微博视频收起全文d,2020-11-12 07:50
50909,钟鱼不是鱼ya,没有影响谁信,2019-11-29 07:40
15984,午夜丨太陽,烦了88五十六度贤球球_一口一个小口蘑小森盐焗鸭霓虹金毁灭吧打咩鸭坂田暮瑾有生之年我还能见到gene吗Lillion就GG加上核废水感觉好几年都不能去日本了詩織想騎馬闪耀的群青我靠彩津寺玲奈,05月07日 12:21
13709,捕风的颩鹫N想,网络热词简介1福岛核危机2道德血液企业家应有道德心流道德血3谣盐4健美猪用瘦肉精喂养的猪5超级月亮月亮距离地球近距离的状态6咆哮体在网络上打出很多感叹号7IPAD2苹果公司第二代平板电脑8伊丽莎白泰勒好莱坞黄金时代最后一位巨星,2018年10月20日 15:26
81120,齐鲁女性,日本核污染区食品流入中国涉13000多商家它是怎么进来的其中关于日本核污染区食品备受关注本次曝光中涉及妈妈们喜欢给宝宝买的和光堂深受喜爱的无印良品以及网红卡乐比齐鲁女性2017316,2017-3-16
76126,慢悠悠报表,giao那日本年轻人为什么不推翻政府统治呢既然政府决定与民心相悖,04-12
97132,May,日本人不论做什么都不会令人感到惊奇,04-09
83953,不负骚话 (作者) ,韩国外长刚才在美国影响下也开始同意日本排海了看样子核污水入海是没有办法阻止的了这件事情最得利的是美国日本最不利的是中国韩国唉哀国人之多艰一天美帝不倒我们就一直生活在潜在威胁中,04-18
36084,柳丁太太,转发微博,2019-06-12 18:16
7218,欣瑞达电子,日本福岛第一核电站再次发生放射性污水外泄俄新社报道东京电力7日称福岛核电站一处储水槽的放射性污水可能再次泄漏至土壤里不过泄漏量很少不太可能流入大海近期核电站曝出多起故障东电6日称120吨污水可能从另一处储水槽泄漏3月份核电站曾多次断电东电称断电祸首为老鼠,2013年04月08日 11:06
70627,文教艺在线,福岛核事故10周年福岛核电站厂房上方发现严重污染据日本原子力规制委员会10日发布的调查报告福岛核电站2号3号机组厂房上方可能附着了7万万亿贝克勒尔的放射性物质污染程度远超预期厂房还有引发爆炸的可能目前核电站内还存有超120万吨的放射性污水威胁环境和居民的安全L央视新闻的微博视频收起全文d,2021-03-11 10:37
75600,八戒除妖 (作者) ,日本我要大蘑菇,04-21
40155,川西监狱,紧急日本福岛核电站放射性污水将达极限排入海水方案遭反对日本福岛第一核电站用于存放含放射性污染水的储水罐将装满8月9日日本政府召开会议讨论处理方法其中按照标准将污水排入海中的方案遭到广泛反对目前各种方案实施起来都有难度所以会议并未决出具体方案时差视频L时差视频的微博视频收起全文d,2019-08-14 21:37
41208,在故乡漂泊07116,日本办非洲峰会暗指中国与会首脑接连反驳日本为积极拉拢非洲国家近日在非洲峰会上担心起了当地的所谓债务危机被外媒解读为对中国的含沙射影不过非洲开发银行行长乌干达总统接连发声反驳否定了这些鳄鱼的眼泪日本将中国视为在非洲乃至全球影响力的竞争对手并担心自己的外交地位会被削弱去年10月日本就曾拉着湄公河五国开会想要推进或旨在对抗中国的自由开放的印度洋太平洋战略参会的泰国却表示更想看到中日企业合作你好我好大家好值得注意的是日方一边留意着中国的贷款额度一边又加码对非投资但对于非洲的现状日本政府消息人士吐露心声说中国的存在感是碾压式的我们很在意中国但对方的视野里没有日本我觉得把中国视为竞争对手似乎不妥吧O日本办非洲峰会暗指中国债务遭与会首脑反驳收起全文d,2019-09-01 18:46
12526,洋芋金豆,中国很多人对核辐射的恐惧可能来源于当年一部日本电视连续剧血疑山口百惠主演的绝不作死刘庆宇中子弹carlvinson金牛福岛核电站泄露最好的解决方案就是一发核弹睛瞑恶人纯洁善良潘帕斯还没完全搞好吗Aoide弦歌福岛的问题可能最后比它大得多福岛上开盖下漏底,2018年08月12日 14:37
662,联合国,核安全国际原子能机构表示正在组建一个核安全行动小组负责协调和监督上周刚刚通过的核安全行动计划的落实推动世界各国充分汲取日本福岛核事故的教训采取切实措施加强核设施安全原子能机构同时开始制定一套供成员国借鉴和使用的核电安全评定方法预计10月出台O网页链接,2011年09月28日 23:13
33981,就是不想用英文,转发微博,2019-05-22 18:01
16247,安度因与王师傅,母狗说瞎话好本事日本的核废水都是你妈产的,05月08日 18:51
4491,哈尔滨工程大学阳光论坛,阳光论坛640期预告311日本福岛核事故的发生给全球核电发展带来了深远影响核电到底安全不安全福岛事故最大的教训是什么嘉宾李冠兴院士将为您一一解答李冠兴现任中核北方核燃料元件公司名誉总经理中国核学会理事长嘉宾李冠兴时间6月30日周六930地点启航中心四楼多功能厅,2012年06月27日 08:34
34268,大闲_,轉發微博,2019-05-22 18:01
79305,健康触点,要命了日本真要倒核废水海鲜变异人患癌能阻止他们的只有要命啦日本真的要往海里倾倒核废水啦这两天全网都在关注同一件事4月9日日本政府基本决定要把福岛第一核电站的健康触点2021414,2021-4-14
44544,无心车动,我在看福岛核污水如何处理多位日本官员提排放入海跟新浪看热点O福岛核污水如何处理多位日本官员提排放入海,2019-09-24 10:10
57349,攸研糖糖,自用款至源抗初老系列绝不仅仅是说说而已萃取源自法国的明星成分石榴果提取物抗衰成分达96小核菌胶带来柔嫩顺滑的肌肤感受粉团扇藻叶状体提取物纯净抗污染专利成分只为拦截你的第一道皱纹,2020-03-15 11:27
64641,还嫌地球不够乱,环保日本欲倾倒120万吨核污水声称不会污染海洋却被自己人打脸L还嫌地球不够乱的微博视频,2020-11-02 10:15
6567,大风海上人,也谈日本政治39再过几分钟就是311东日本大地震海啸发生两周年了今天看电视东北受灾地区的复兴计划完全不是想象中的顺利看到的景色是満身創痍可能是由于社会制度和土地所有权的原因至今还有很多灾民生活在救灾简易房中特别是福岛核电站的抢险工作仍在五里雾之中日本已经沦落为三流国家,2013年03月11日 13:46
55253,jack杨星海,在经历重大的事件的时候比如核事件或者重大的传染病这种时候是肯定要有人做出牺牲的如果你不做出牺牲不把事情控制住核泄漏一旦影响了更大的范围辐射的伤害对于动物来说是不可逆的传染病也是一样这时候就是一个试金石了人们会把内心深处的东西暴露出来有的人会往前走直面困难有的人会后退选择自保要是大部人都往后退的话那人类就会有危险了在这种时候人类必须拧成一股绳这样子才能把这个事件的影响降到最低因为我们的敌人不是同胞而是病毒收起全文d,2020-02-07 11:01
94062,万里无云,气死了气死了果然是日本鬼子,04-10
75879,一级捡皂师,湾湾人民喝了这神水个个变绿巨人对面还想武tong吗狗头,04-16
82216,我就看书,一边骂日本一边赚留学日本的生意真会呀,04-13
34163,嫚喜欢63953,转发微博,2019-05-22 18:01
92919,4kyo2the,还是想指出一点问题对于一个国家来说几个亿真的不算钱所以真的逻辑基点就错了我觉得应该有别的原因让专家去分析多好你这个也算是在引起矛盾发起战争受害的是谁仔细想想作为人民群众我们要做的就是听从国家的指挥而不是在一堆民科的分析煽动下愤慨不已,04-15
12473,南宫_冰韵,摄政王有话说精日分子一般都不正常的贺楚归中国人分两种正常人你不用劝精日你劝不了摄政王有话说我在这里再次奉劝我们有些中国人千万别去日本日本目前福岛核辐射还没处理完呢很多被核污染的污水继续排入太平洋了所以说现在的日本越来越麻烦,2018年08月09日 12:59
