,博主昵称,微博内容,发布时间
20,ZHY卐,O网页链接这王八没十年脑血栓没喝十年核废水治疗是干不出这么迷惑的事的,05月05日 23:14
5575,真勇者之翼,刚在群看到还以为是日本倒核废水马斯克计划15年内培育恐龙十元从政世界进入真哥斯拉时间线,05月19日 15:50
5263,LOL情报局,见盘151日本核废水和恒河水你喝哪个英雄联盟2021LPLLLOL情报局的微博视频,05月17日 06:29
6186,懿笙秋,小日本向太平洋倾倒核废水这下精日狗们都不出来吠了平时有事没事就要宣扬躬匠精神把自个老祖宗都忘得干干净净了,04月11日 22:41
5718,小黑五号,肖战喝光核污染废水拯救地球这TM也太棒了大好人,05月20日 20:06
326,永远喜欢夏天dv,无语了东边一个排泄核废水西边一个病毒培养皿今天也要早睡yaya我们真倒霉这都什么阴间邻国Cowboy67那全世界都很危险啊大家不要光觉得好笑也得有点危机感咱们离印度这么近还是比较危险的,05月05日 11:16
2176,榆树市红星乡,日本倒核废水她装死提到中国倒支棱起来了O日本倒核废水她装死提到中国倒支棱起来了,05月09日 21:41
6113,阿乐Lex,是曝光度不够还是我们真的麻木了都没怎么报道这个是不是等于慢性自杀而且是带着全人类一起日本要为历史负责应该让专家学者进入调查研究而不是看怎么便宜怎么来直接倒海里日本核废水日本东电称核废水稀释后能喝福岛核废水日本核污水57天将污染半个太平洋,04月11日 23:13
9497,在路上的小沙弥,神奈川冲浪里如果原作者葛饰北斋现在还活着他也会非常关心日本核废水问题2北京,05月04日 17:28
168,老张家的红色贝斯,啊啊啊这段花絮更强了然后弹幕有个说处理核废水有这态度就好的,05月05日 17:08
3831,LDMQ20200329,青羊共青团如何看待日本福岛核废水排海L用户6495967688的微博视频,05月13日 03:38
3550,-春天的第十八个瞬间-,罗那个豪是恒河喝多了还是核废水喝多了,05月13日 21:20
5335,已读不回-ii,哇唧唧哇难怪那么多人每日问候哇唧唧哇倒闭了嘛有理由的因为你值得啊每日一每天不同的法私生你不管安保你不做物资你不放哇唧唧哇晃晃脑袋听听有没有核废水的声音福岛快乐水你值得拥有,05月17日 00:06
916,美东侨报,美日韩外长会谈韩当面对日表达核污水问题担忧当地时间5日上午为出席七国集团G7外长会议访英的韩国外长郑义溶在伦敦同美国国务卿安东尼布林肯日本外相茂木敏充举行会谈三方商定就美国对朝新政策加强合作会谈后郑义溶和茂木敏充还举行了双边会谈双方在历史遗留问题日本排放核污水决定等问题上仍存在分歧O网页链接侨报新闻速递日本福岛核废水排海收起全文d,05月06日 04:52
6258,老龙看市场,假期两个被媒体反复暴跌消息一个是阿里巴巴被罚款182亿另外一个日本向太平洋排放核污染废水对应的股市逻辑上周五都有一点异动其中抖音股上涨和阿里被罚有相关因素而淡水养殖股强势就是日本的骚操作了,04月11日 22:10
8398,玉龙雪精灵,印度人真的一言难尽我对印度人从来就没好感现在居然成了新冠最大的养蛊国然后日本的核废水也开始偷排了这两个邻居各有各的奇葩真的不能理解排放核废水这么大的事为什么全世界的其他国家都没声音了都好像默许了印度那事还是继续戴好口罩吧,05月02日 18:37
633,折桂枝枝,乃万工作室声明内真的都是什么不读书的傻比当明星啊前有建个罩子阻挡核废水的现在有一个无法追梦社会需要买房买车这都怪女的不宽容争当意见领袖挑起对立炒作谋取红利的样子像个8000,05月06日 17:38
6639,一碗初心,福岛核电站4000个废弃物集装箱信息不明一个海啸再把废水给拍回日本就不是鞠躬的事儿了,04月11日 18:49
5989,云深不知处迷途的羔羊,这是曹县最大的耻辱你们不去日本进口点核废水礼尚往来一下吗,05月21日 11:59
104,杏仁橙汁冻,疯狂赶作业时随机播放着黑塔角色歌真的是总忍不住想哭圆圆的地球转动着世界是多么美好但一想到小日本放核废水又踏马的好恨为什么,05月05日 19:55
7538,桃娘咣咣冰,团综壶c还是挺好就是粉丝洗得让我想和她们解释解释为什么入党要政审因为人可以吃屎味巧克力但不能吃巧克力味的屎在共产主义全人类解放前原谅劳动人民千百年被奴役的愤怒还不能平息我们不想连坐建议粉丝别再乱洗地就是这个理壶老三和壶老九一个赛一个的不要脸老三的脸其实不是肿了那是厚了脸皮厚了一年四个女人已经能站成四面墙还不够封闭你是不是想多来两个把上下两面封成长方体老九那副作态真想让人连夜送进警局喝个几壶鉴于是我方派出的核处理大使那几壶就上2010最浓郁核废水吧壶老四现在的处境就像是某个区域公司业绩很好的销售却被集团的监察中心处罚了天天梗着个脖子反问公司你想想是业绩重要还是这些虚头巴脑的规矩重要我做了这么多公司这点宽容都给不了这话说的集团又不缺你一个销售当然当换就换区域公司只想拿出手机催Hr新的人什么时候到岗另外查查是不是合同快到期了如期解约咱们不赔n哈小笨蛋想赚钱的这么多文艺这么主观的东西又不能整个好坏标准大家可不就指望着这点虚的东西淘汰人么这些话都回家对空气说吧收起全文d,05月01日 08:14
3926,圆塘ripre,椰姐油菜花香薰脆饼关于我作为小事儿磕壶酒吧一定要嘴遍8粉圈那档事隔壁首相秘书们太过可爱怎么办qi7椰会说多说点星球失速脱轨论核废水怎么喝不会变成哥斯拉,05月14日 20:00
83,一颗陈陈陈皮糖,核废水咕咚咕咚熊熊今天变可爱了吗免费领了一张立本居住证和100次核菲水体验券,05月05日 20:51
5173,同君阁老,小鬼子内阁把太平洋当作它家的下水道核废水到处排放即使岛国内再努力做好垃圾处理于世界又有何意,05月17日 11:50
8831,天使的城电视剧,热门电视剧剪辑剧综汇精彩奥特曼中因海洋污染而出现的怪兽强烈抗议日本政府决定将福岛核废水排入大海污染海洋是会有代价的当今的日本政府应该看看以前的日本人的认识L天使的城电视剧的微博视频,05月03日 21:21
9492,泡芙还是舒芙蕾,这是喝了多少核废水,05月04日 17:39
2581,已婚奶爸痛车男,感觉我国对外键盘输出能力真的不行要在微博已经被怼成狗real_RyosOfficial正经人谁评论时政啊菲特泰斯塔羅莎我们的火箭掉水里就危害全球他们的核废水就安全环保日本傻事大部分残骸竟然大气层里销毁了剩余也掉海里了真太可惜了没有,05月10日 10:07
2325,作家神棍局局长,反对日本政府往海里排核废料日本强排核废水将使海洋生物失去家园,05月10日 22:59
10360,薛定谔_viviani,丧心病狂日本决定把福岛核废水排入大海UP主留学生日报bilibiliO丧心病狂日本决定把福岛核废水排入大海哔哩哔哩客户端下载O网页链接你们的老婆更新好勤快啊,04月10日 13:17
5995,totclaudia,睡了一觉guojie的脑子又浆糊了核废水在睡梦中灌满了她的脑浆吗,05月21日 10:57
1963,天妒修羅,一般骑乘员副队环保批保罢了张宏圣好图共欣赏查看图片Esports海涛选择性眼瞎真是小丑一只乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月09日 13:03
5472,天城1668,去日本喝核废水吗日本傻事现在就在抵制苏菲大咪蜜等着瞧开完了东京奥运会鬼子立马翻脸地址北京冬奥会,05月18日 11:22
8455,holaaa21,倒也不用一起唱爱我中华任豪带着一起去喝核废水吧就不用他辛苦建罩子了,05月02日 16:43
961,小米大咖,新冠核废水奥运会坏事做多了老天都不会放过它,05月07日 23:23
955,人间清醒菜菜,众所周知蛙卵不喝奶茶喝核废水,05月07日 23:41
3037,一羽剪影,成都49中外有日本核废水内有成都49中,05月11日 08:50
9964,中二病院酱,偷国又名南抄县核废水排入大海地球至少要两万年才能降解至人体可承受范围在热搜上却存在不了24小时,04月10日 18:36
7060,每日国际视野,继赵立坚个人推特发浮世绘改图后中国驻日大使馆再讽美国死神朝日新闻等日本媒体4月30日称继中国外交部发言人赵立坚以仿浮世绘插图讽刺日本政府决定将核废水排放入海后中国驻日大使馆29日疑也在推特Twitter上发文所附插图描绘身着类似美国国旗的死神正向埃及敲门,05月01日 23:46
4688,兔兔的正版TARDIS,左图当超人阿光被关起来大海被核废水污染时雷杰多在拍照右图伽古拉在拍照对不起我不太知道这边还该有谁正反两边都没有伽古就离谱还真就应了鹤田p那句我也不知道你是那边的嘛,05月16日 18:47
9471,wzpatrick123,东邪影视可攻可受深居简出外网官媒说w汉病毒圣母们没有激动外网官媒排挤新疆棉花圣母们没有激动外国官方公然说搞乱x港t湾圣母们没有激动r本要排放核废水圣母们也没有激动但是今天圣母们纷纷破功了这是因为什么呢,05月04日 18:33
2826,H同位素,日本急不可耐两套方案进行核废水排放却是为了保护核电站人员虽然最终核废水是定在两年之后向大海排放但是日本的这一决定已经在国际上引起了巨大舆论但是面对各方的抨击日本并没有收回自己的决定O网页链接日本的做法,05月11日 19:40
10288,修修_AAA,丧心病狂日本决定把福岛核废水排入大海哔哩哔哩动画O疯了日本正式决定排福岛核废水入海美国竟支持,04月10日 14:23
4853,陈宇和喜羊羊,不是中国美女们你图又矮又丑又老又没情商的日本鬼子什么图他可以帮助世界喝太平洋的核废水吗,05月16日 00:19
9795,steedcar,应该用船运到太平洋深处倾倒远离陆地稀释浓度樊建川瓜果爹爹整个太平洋来稀释是肯定没问题的问题是怎么可能整个太平洋的海水都来参与很明显这些核废水会导致部分海域的含量严重超标危害人和生物临近的国家都要遭殃所以我国说要跟周边国家商量着来一点不错,04月10日 21:10
6009,KUN-Pluviophile,神化一个国家真的很有病而且神化的还是别人的国家更有病了听人吹日本的偶像多敬业你是没看见跟女高中生喝酒回酒店然后鞠躬道歉过了没多久又出来演剧有名的女演员不离婚还说要继续支持出轨丈夫的事业这跟你瞧不起的内娱差不了多少整天吹日本有责任心就跟没看见核废水往海里倒似的,05月21日 09:15
5411,keke哈哈笑,都是和核废水喝多罢了已经疯的神智不清了,05月18日 17:50
5001,湘潭大学环资学院,新闻茶话会日本政府做出核污染水排海决定后福岛核电站储水罐接连发生泄露自4月25日已出现两次废水泄露事故湘潭大学团委湘潭大学青年传媒中心,05月17日 19:07
6087,方阿雾,虞舜重华最先是加拿大发现日本偷排核废水应该还能搜到新闻而且去年菲律宾的科学机构从南海的珊瑚中分离出了人工放射性同位素碘129南海中同位素碘129的浓度大幅升高而同位素碘129的主要来源就是核反应堆主要是核燃料后处理或核事故扩散到环境中,04月11日 23:28
8515,syfsy詠竹詩溪,这很霉国欢迎倭奴核废水排海却禁止进口倭奴海产品一边和阿三站在一起却发出旅游禁令记得前两天阿三还加开了赴美的直达航班吧魔笛是真够魔性的,05月02日 15:26
8344,Escape_封閉貨車,日本政府正式决定福岛核废水排海真nm无语刚放五一看到这条国际新闻日本能不能有点大国主义情怀哦日本是不是不是大国这真的会毒死人祝你全家变异无语了太平洋你家的,05月02日 20:19
7385,Maxxis-ReX,完结日本傻事你们要知道日本在8年前的2013还是用挖坑加三层防水布放核废水的会不会笑出眼泪啦然后结果被发现泄漏查看图片善良的囧囧神钢铁集装箱当初就应该灌铅密封的小日本作为发达国家这个钱都不舍得花宁愿害人害己,05月01日 11:38
5075,致郁系M酱,哈哈哈哈哈哈哈阿_铎改名伏地魔基地吧有新冠核废水等黑魔法加持,05月17日 17:47
5861,gewj53,回复讨论者Q平时尽量不添一添就添个大的讨论者Q小日本很关心伊郎核问题小日本就是不愿意把自己的核废水好好喝完总是给中国和全世界添麻烦精日不是说日本人不爱给人添麻烦看来是在憋大招给全世界添麻烦啊,05月20日 08:23
4357,风81086,1921撤档太恶心了怎么过审的从选角到到定档这么多人形生物没一个确定是正常人么核废水灌脑子里了么变异了这是,05月15日 20:06
6874,龙影刀剑-周显光,雷武龙Tian来去之间这就是被日本带沟里了核废水怎么存不下东电想存再存1000万吨也存的下前年利润还有100亿你不能说一年赚100亿然后说没钱存核废水核废水存不下这时候科学没有能力及时支撑决策,04月18日 23:51
8179,小耗子快乐吃瓜,任豪没有人比R1SE更爱R1SE多喝点核废水吧ipad养乐多,05月02日 22:01
3456,柯柯热血少年誌,纯狐公子这位瑞典小碧池也学会了看人下菜斯文在兹服饰雅集卢克文问一下这位美少女日本宣布倒核废水时你在干什么,05月12日 02:06
4068,萌陈浩南,贝伐珠单抗艾曲博帕艾曲波帕ELTROMBOPAG是再生障碍性贫血新药艾曲博帕是一种口服血小板生成素受体激动剂TPORA通过诱导来自骨髓干细胞的巨核细胞刺激和分化来增加血小板的产生医学者表示如果不及时治疗严重的再生障碍性贫血可能是致命的当前的初始治疗方案对许多患者来说效果甚微美国FDA对艾曲博帕的批准对于患有这种具有挑战性疾病的患者来说是一个重要的进步有关此药的主要研究项目显示44IST初治无效的再生障碍性贫血患者在使用艾曲博帕联合标准IST治疗后6个月达到完全缓解这比历史上仅使用标准IST治疗观察到的完全缓解率高出了近276个月时试验患者的总体反应率为7995CI6987此次试验的新数据还显示受试者接受药物治疗后出现了持续应答对于接受6个月的艾曲博帕与马抗胸腺细胞球蛋白hATG和环孢菌素CsA随后使用CsA维持治疗的患者中位反应持续时间达到了243个月在本研究中报告最常见的不良反应发生率5是肝功能检查异常皮疹和皮肤变色包括色素沉着过度日本核废水入海对中国有何影响印度特瑞收起全文d,05月14日 12:13
4941,妩媚的带带,INTO1谈团魂是什么不知道我只知道我慕强回头一看要喝核废水C出来以后看到C位在手笑看疯狗现在都还胆战心惊的,05月17日 20:47
1573,云的花圃,填词不错唱得真好云村Mlog日语版海底日本核废水填词版戳我看完整MlogO网页链接网易云音乐,05月08日 14:48
1290,Benny刘宗源的记忆之源,凤凰新闻遭核辐射后83天他成了世界上死的最惨的人前段时间日本单方面向全世界宣布我们做了一个非常缺德带冒烟儿的决定将福岛核废水排放入海而与此同时一个数据惊呆了所有人福岛核现有污水已超过120万吨消O手机鳳凰網来自凤凰新闻客户端,05月07日 11:09
2666,九九达咩,常洄家看看迟早给家笑死还自曝买签到曲线中间的低的那几天是没钱了吗真的是比核废水还水,05月10日 02:04
4678,亲下刘宇,哇唧唧哇INTO1官博是脑子塞满了废烟头还是灌满了核废水你c爹的公式照呢刚刚抬头看天上原来是哇唧唧哇暴毙炸裂的猪脑在飞呢,05月16日 19:47
8460,我家阿征最帅惹,INTO1出席R1SE演唱会这个词条真的好过分啊不是壶丝但是再怎么说壶也是前辈居然用出席是没学过中文么反正就只有宇子没有去要是真的能代替壶解散就好了那些在这个词条下都能yygq宇子的人我告诉你们水至清有没有鱼我不知道但是肯定没有核废水嗷,05月02日 16:38
5714,zqsg的sb,赫赫去日本喝核废水吗妈的你很牛吗,05月20日 20:43
6762,霞飞糖葫芦花,昂撒接下来肯定会收拾东瀛人搞核废水昂撒真要下死手从来不会叫唤的咬人狗不露齿那种所以也别太害怕昂撒也算做一点好事,04月11日 17:17
7795,爱生活的嘎门门,日本需要你快去吧核废水在等你解决,05月02日 23:12
315,林冷2000,这一切的起因要从2011年3月11日的日本地震所起这是第一次日本第一核电站辅导核电站发生核泄漏那时我才七岁不知道这意味着是什么可在今年4月13日日本宣布要将经过过滤并稀释的核废水排入太平洋并称核废水已达到净水的标准这使我感到无比的愤怒这种拉着全世界陪葬的做法真是令我反感我对日本当局失望透顶虽然说在废水处理问题上我也从来没有对日本当局寄希望因为在这之前我所接触到的信息和看到的新闻都报道的比较片面为了写这篇文章我在收集资料的时候看到了福冈阿苍的视频本来只是为了发泄直接愤怒乱谈日本福岛核事故责任人无罪核废水倒底怎么办咱们继续深挖福岛核阴影UP主福冈阿苍bilibiliO乱谈日本福岛核事故责任人无罪核废水倒底怎么办咱们继续深挖福岛核阴影哔哩哔哩客户端下载O网页链接关于日本处理和废水看法到最后我想发表一下我个人的看法在人与大自然的对抗中大自然从来没有过败绩请日本当局不要作茧自缚不要拿全世界人民的生命做尔戏最后这件事情让我懂得了在信息大爆炸的时代里我所接受的信息是片面的是碎片的所以有些事情不能只看一两个视频就主观臆断多收集资料多看新闻202155收起全文d,05月05日 11:47
10252,羊羊泡芙卷,日本政府基本决定将福岛核污水排入大海真恶心吐了日本真是世界的毒瘤二战是上一辈日本人打的这一代日本人是无辜的核废水是这一代日本人排的然后下一代日本人是无辜的呗就祖祖辈辈不承认历史就没事了呗恶心吐了就这还一群精日洗地呢这么爱日本干脆精日和日本人把这废水喝了吧一个精日一天喝十八公斤核废水很难吗收起全文d,04月10日 14:44
4190,中美聚焦,一份全球资产负债表从环境危机中幸存的新方式全球资产负债表将突出表明各国为自身利益采取行动的权利是伴随着义务的日本最近决定逐步向太平洋排放福岛核电站处理的废水就是这种不安的一个鲜明例子日本不仅必须考虑寻找替代解决方案的内部成本它还必须考虑所选择的解决方案意味着哪些外部义务O一份全球资产负债表从环境危机中幸存的新方式收起全文d,05月14日 08:03
9700,咸鱼干能做好吃的茄子煲,可以有菲特泰斯塔羅莎组织一群公知大v去福岛深度旅游用核电站水泡汤在排水口浮潜每天饮核电站的水吃福岛米海鲜都是核电站外现捞的体验一个月之后送福岛永住票非常爱扭给的人让东电和外务省直播现场喝核废水我们打赏我愿意掏钱,04月10日 23:02
4156,永爱不夜城,你不也是渔人舟行那瓜娃子就是一工具乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月14日 09:26
5269,武汉海狮集团,我参与了鍋盖頭司令发起的投票你觉得日本应该为核废水排泄赔偿么我投给了应该这个选项你也快来表态吧我参与了鍋盖頭司令发起的投票你觉得日本应该为核废水排泄赔偿么我投给了应该这个选项你也快来表态吧日本鬼子太坏了,05月17日 05:36
4132,NOCttoo,政府为什么不禁止日本日化品和所有食品核废水的事情还不够理由封禁,05月14日 10:12
2653,有爱心的小鱼,图卡替尼永嘉听在耳里全当不知情她情愿在淑华宫累一些也不想面对沈邵贝罗司他胶囊Enhertuds8201司美替尼沙妥珠单抗吡非尼酮胶囊艾思瑞环丝氨酸奥利司他Darvadstrocel恩杂鲁胺Xtandi恩杂鲁胺Enzalutamide力如太Rilutek利鲁唑片Riluzole拜瑞妥利伐沙班片莫西沙星PIQRAY阿培利司普雷西替尼普拉替尼马法兰鲁比卡丁伏立康唑威凡凡德他尼博舒替尼厄达替尼盐酸埃克替尼片凯美纳福避痛卡麦角林图卡替尼色瑞替尼瑞普替尼ripretinib印度特瑞公主府与大相国寺相比沈邵已是开恩永嘉却一时犹豫日本核废水入海对中国有何影响收起全文d,05月10日 03:02
8748,Kottke九日,东京饮用水致癌物严重超标小日本子氟化物超标关核污染废水啥事要么是本来这里的源水流经含氟矿层或者是附近化工废水污染咋一提到小日本子就是核废水2西安西安建筑科技大学,05月03日 21:51
8020,熙熙攘攘独木桥·,任豪没有人比R1SE更爱R1SE谢邀任豪有在努力成长有在乖乖喝核废水有在慢慢变素人有在默默承受网络暴力了,05月02日 22:21
3855,浪迹天涯一二三,鲁索替尼前辈你还记得六哥曾经说让我小心三哥吗肝癌非小细胞肺癌膀胱癌前列腺癌肾癌脑胶质瘤食管癌胃癌艾曲波帕乙醇胺片瑞弗兰Eltrombopag艾曲波帕吉三代索磷布韦维帕他韦片丙通沙塞尔帕替尼Selpercatinib盐酸曲恩汀曲格列汀阿普斯特片apremilast巴瑞克替尼Baricinix米托坦普那替尼普纳替尼ponaxen托法替尼托法替布尼拉帕尼斯沃利奈唑胺片LinezolidTablets非布司他片非布索坦片拜利妥利伐沙班印度特瑞萧眠瞬间觉得自己肩上的担子好重但是这也让他有了一种责任感他一定要尽力不辜负这些人的期望才行日本核废水入海对中国有何影响收起全文d,05月13日 00:43
2249,开府-仪同三司,这群双标猪真是无耻到没下限乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月09日 19:15
10075,zonghy是烧饼P,懂了用核辐射引发变异来达到全体免疫神秘的果子F如何将排放核废水的伤害降到最低先被新冠搞死,04月10日 16:54
8103,躲在云后面的小行兴,任豪没有人比R1SE更爱R1SE没有人比任首相更懂和核废水谈恋爱,05月02日 22:11
4083,黑狸花咪啦喵,小日本是不是在福岛搞地下核爆炸啦借机说是地震然后把核废水倒入海里说地震造成的与我无关,05月14日 11:44
1796,舍煜子的猫,哈哈哈哈哈哈哈哈笑死汪汪碎冰冰_x新cp恒核废水泰战主力猛犸三什么神仙CP锁死了,05月09日 16:38
10062,boy火焱,坚决抵制日本政府这种不道德的行为希望全世界携起手来解决这个问题也可能日本政府对核废水也束手无策最少再放五十年,04月10日 17:10
3382,不会哈哈哈v个好好补补,我正在看日本倒核废水她装死提到中国倒支棱起来了分享给你一起看吧日本倒核废水她装死提到中国倒支棱起来了O日本倒核废水她装死提到中国倒支棱起来了,05月12日 09:18
8476,我是四毛哦,最近新闻报道各国谴责日本欲将核废水排入海洋核废水污染严重影响海洋生物引起物种变异更会波及人类危害极大问如果谴责有用就能保家卫国各国日常征兵生产各类战车攻击机航母造核武器为何用一个弹丸之地将影响整个地球人类的生态生存之地世人却还在唇枪舌战荒谬日本政府正式决定福岛核废水排海日本核污水57天将污染半个太平洋收起全文d,05月02日 16:15
8246,沈氏卿然,任豪没有人比R1SE更爱R1SE任桑怎么还没去日本处理核废水事宜啊,05月02日 21:52
10042,Xeno_NEX_Quadragon,草草草zonghy是烧饼P懂了用核辐射引发变异来达到全体免疫神秘的果子F如何将排放核废水的伤害降到最低先被新冠搞死,04月10日 17:24
6526,Time-witness,侠客岛环球时报人民日报央视新闻胡锡进央视军事素材多宣传日本排泄核废水的危害,04月11日 19:56
5080,追星的girl不能穷,哇唧唧哇贱不贱啊艹尼玛的团魂呐先把核废水替我们喝干净吧,05月17日 17:24
8826,锦衣青鸟,东京饮用水致癌物严重超标当年的痛痛病还会再来吗东京环境维权民间团体对居民进行血液检测血液中氟化物超过日本国民平均值两倍以上如果坚持排放福岛核废水日本国民必将付出惨痛代价潇潇语榭潇潇语榭,05月03日 21:22
7880,铁血夏左人,马桶商人炎客浇了点东国那边的核废水这花长得还挺快,05月02日 22:50
3646,月光逐风者,你这么能画去画个核废水的呗,05月13日 16:04
3713,用户7607487345,日本政府正式决定福岛核废水排海守小礼而无大义,05月13日 13:16
1265,林深时见鹿nt17802,X玖少年团肖战DAYTOY有时候我在想怎样才能做到和你的粉丝一样有那种鲍鱼的芬芳腥味后来我懂了我要把自己每天泡在核废水里每天叫为爹每天辱骂东亚病夫呜呜呜呜割割你的阿姨粉丝真的兢兢业业泡了十年了呜呜呜厉害子林深时见鹿2019202020,05月07日 11:53
1724,灯蛾,放只喝了核废水的巨型蚊子咬死我讨厌的人,05月08日 00:54
4967,靠谱同学小泡泡子,团魂就是如果你不喜欢小雨滴你就是不支持中国传统文化你不是中国人如果你还好感日本选手你就得喝核废水INTO1谈团魂是什么,05月17日 20:12
2120,湖中医19级医学检验一班团支部,日本政府正式决定福岛核废水排海弹性环保瑞典环保少女面对日本核废水唯唯诺诺面对中国就大放厥词,05月09日 23:43
7999,了不起的邋遢鬼,任豪没有人比R1SE更爱R1SE我不止一次好奇来选秀的都是什么妖魔鬼怪到底有什么魅力值得被追捧是出色的演技优秀的品质还是卓越的才能这种热搜第一简直就是侮辱娱乐至死建议这位先把核废水喝完了再来卖情怀的吧喝完日本的再顺便把美国那676吨DDT也喝了,05月02日 22:25
6786,何必怅然03,日本核废水入海对中国有何影响重启之极海听雷97出来挨打97你有毒怎么肥四自己助攻的自己破出来挨打,04月14日 23:59
4299,墨河mh,不是吧阿sir本子都要灭国了还粉呢缺那250的退籍费吗小心到时候一起被遣返回去喝核废水哦,05月15日 23:55
4040,-北绘-,手工怒肝30天还原日本核废水氚吉祥物的真面目哔哩哔哩动画O手工怒肝30天还原日本核废水氚吉祥物的真面目,05月14日 13:07
8277,三房的英,任豪没有人比R1SE更爱R1SE没有人比任太君更爱核废水,05月02日 21:46
9503,游戏达人,东京饮用水致癌物严重超标难怪说核废水达到了饮用水级别,05月04日 17:15
5155,成成成成成美-,唐山提醒近期不食用野生毛蚶海虹海鲜我的最爱呀要是排了核废水怕是都有牵连吧,05月17日 13:20
6923,朗馨,哆啦A梦日本政府正式决定福岛核废水排海日本核污水57天将污染半个太平洋机器猫这是我近来创作的三幅画灵感来源于那则哆啦a梦预测日本核排放说是小夫对着大海扔垃圾大雄和哆啦在潜水艇里指责小夫的不该说实话个人对于日本排放核废水内心其实是十万只草的我身居沿海城市泉州从小多大海还是有一种特别的感情的核废水一排放海里的海鲜还能吃吗对于沿海城市的居民要是连海鲜都不能吃了那是件多么绝望的事但咱小老百姓别说啥人微言轻咱们就是想发句声估计都没人听见所以借着这三幅小画抒发下内心的情绪三幅小画里小夫悠闲地喝着饮料心喜的排放核废水胖虎拼命想要堵住废水口大雄和机器猫正要赶来天空被邪恶笼罩连外星人都来抗议心中无数草抵制的声音可能很小但把声音传出去让更多的人听见大家一同发声只要人数够多声音够大或许能有点用2南安市收起全文d,04月22日 23:59
6937,我是无二1,海洋那么美拒绝核废水保护海洋环境呵护蔚蓝星球bgm,04月22日 23:56
4782,雨四光Ameshikou,看个啥都有说排核废水的真的乌鸡鲅鱼有这爱国的心为啥不去和日本人battle而是恨不得爬到你的餐桌上和你说你吃的变异海鲜,05月16日 09:47
1776,jiao敏,5日本倒核废水她装死提到中国倒支棱起来了O日本倒核废水她装死提到中国倒支棱起来了,05月09日 17:10
8943,肥迷_情绪宣泄处,辣子鸡丁我至爱喝点核废水以毒攻毒就好了,05月03日 20:03
5222,很高兴认识你哈,福岛核电站储水罐已多次泄漏看到这个词条下还有人在骂任豪和任豪粉丝我硬着头皮说一下任豪作为公众人物说话是应该谨慎一点一不小心被人钻了漏洞过分解读了他的本意身为中国公民都是不想让核废水影响到祖国都有一颗爱国的心只是他的言论真没有道德绑架祖国也没有传外网热搜谣言适可而止收起全文d,05月17日 08:47
6735,鳜鱼肥v,classic6广传揭露日本反人类罪日本政府基本决定将福岛核污水排入大海日本核废水万恶的资本主义日本政府基本决定将福岛核污水排入大海,04月11日 17:37
1466,jennie是杨贤硕的姘头,Loeychanyeol平井桃喝日本核废水得子宫肌瘤暴毙平井桃麻生太郎核废水封逼平井桃这个只会说日本妓女说的话舔棒子国老男人的屌的废物今天死了吗平井桃做鸡被群艹,05月08日 20:14
4918,503宿舍-WTF凸2凸,有害简直就是核废水,05月17日 21:32
8598,法国欧洲奢侈品代购s665,恋梦芸儿日本人为何年年寿命居全球之冠难道是因为吃的核食品饮的是核废水吗,05月03日 23:11
4217,灰矮星没有雨,农夫山泉怡宝百岁山这三个我闭着眼都能尝出来还有千滚水压根都不用喝拿到鼻子边闻一下就感觉和核废水有一拼,05月14日 02:37
5888,叨叨打滴,mdz学学摊爸行不学学人家的高音rap也不行唱歌也不行镜头感完全没有眼神游离嘴巴长那么大也不张开你刚刚横渡日本海喝核废水回来了,05月21日 23:59
2266,玖彻_佛系咸鱼,她天天除了口嗨还会啥逆光飞行好带儿油就是个笑话张宏圣好图共欣赏查看图片Esports海涛选择性眼瞎真是小丑一只乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月09日 18:48
3872,扫地焚香很累的,xs正经艺术圈往QQ空间里发呀这话没有十年脑血栓都说不出来滚去日本喝核废水去吧,05月14日 23:41
7232,ZHJ0570,比起日本排核废水HBO本意是黑苏联现在看来变成表扬了我又看了一遍救灾的人都是壮士,05月01日 16:38
1540,影视茵,把核废水排放到太平洋会引起哪些影响对人类基因造成哪种变化简单通俗的告诉你电影电影推荐L影视茵的微博视频,05月08日 16:07
