,博主昵称,微博内容,发布时间
2688,诗人泰龙VIP,最高法人身安全保护令严令禁止精神暴力人权在康熙字典里没有收录是个外来词中国只承认君权不承认人权O网页链接,2020年11月25日 21:51
7000,XDJTDS,吃中国饭砸中国锅HM耐克阿迪等品牌借口所谓人权问题与新疆棉花切割引发多方声讨O网页链接人民日报,04月15日 11:24
2295,泣泣再不见,101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧就是太原市卫健委太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位新京报山西检察晋法之声青岛疫情197653安倍晋三参拜靖国神社中国人民志愿军抗美援朝70周年青岛冷链食品外包装分离出活病毒张培萌妻子称只想要女儿抚养权于鑫慧工作单位发布情况说明财管人民日报刊发告台湾情治部门书国考国考公告国考职位表台湾间谍手机欠费超3个月或上征信新闻联播吉尔吉斯斯坦政局突变平安2020亚美尼亚与阿塞拜疆爆发军事冲突雅思方方第十四个五年规划iOS14正式版十月你好初级会计成绩中级会计四六级护考苹果发布会教师资格证微信福奇白宫基金上证指数A股创业板新冠疫苗疫苗核酸检测口罩美国疫情美国大选新型冠状病毒COVID19领土争端iPhone12系列不附赠耳机充电器复方板蓝根对新冠病毒有效成都大学党委书记毛洪涛的遗体已被找到上海野生动物园熊伤人致1人死亡湖北高院副院长张忠斌自杀身亡台湾收起全文d,2020年10月20日 23:30
2185,海拔资讯,外媒评述国际人权论战中国反守为攻新加坡联合早报网站10月7日发表题为在联合国会议反守为攻打出人权牌中国首次代表26国指西方侵犯人权的报道称中国在国际人权论战中反守为攻全文摘编如下O网页链接,2020年10月10日 22:27
5224,诗人说话,当下中国的根本问题是以人为本和以统治为本的对立以人为本的回答是社会的权力是有限的因为它受到不可剥夺的个人权利的限制社会只能制定不会侵犯这些权利的法律以统治为本的回答是社会的权力是无限的社会可以任意制定法律并任意地强加给任何人践踏人权一意孤行,04月09日 21:43
661,用户6375682014独行侠,分享网易新闻美国登顶巅峰新增确诊人数全球第一特朗普将矛头引向我们O美国登顶巅峰新增确诊人数全球第一特朗普将矛头引向我们来自网易新闻客户端网易新闻把病毒传给中国后在全中国人民共同抗击疫情的时候不但不帮反而搬起侵犯人权限制自由的石头现在中国的疫情被控制而美国出现疫情爆发无奈之中情急之下最有效的办法是侵犯人权限制自由石头砸在自己的脚上我想问一下蠢货疼吗收起全文d,2020年03月24日 23:24
7725,新乡鲍勃迪伦,登子别虚头巴脑整的民主人权啥的俺们中国人不稀罕那些你要真为我们好就一人给个常春藤全奖名额再一人给台小轿子车那样我们才说你的好,05月17日 12:20
2530,戎芸芸_,的整个过程这就形成对弈为马摆平中国显然会获得马的重利美英包括澳大利亚都选择利益瞧人权和利益选择现在事实真相更清晰了而马政府不顾人质生命安全显然黑匣子记录了劫机方用人质要挟最大的受害者中国公民需要事实真相辉夜大小姐想让我告白,2020年11月11日 23:45
7180,成都共青团,小丑竟是你自己采访气候问题却问中国人权BBC主持人被美国学者怒怼环球网BBC采访翻车L成都共青团的微博视频,04月16日 21:11
3283,今日正言,正言焦點突然又不侵犯人權了傳英國採GPS人臉識別嚴防檢疫者走甩過往美英等國方國家不時就中國採用人臉識別技術等大造文章聲稱侵犯人權和私隱云云不過星期日泰晤士報昨日報道英國政府據報考慮使用全球定位系統GPS及人臉識別技術監督旅客按規完成檢疫據報道英國政府將嘗試仿效波蘭的加強監控檢疫措施檢疫工作人員每日會聯絡隔離旅客要求他們即時上傳以指定隔離場所為背景的自拍影像當局將利用GPS技術及人臉識別軟件進行驗證若旅客在20分鐘內沒有按規定回覆警員還將親自上門檢查隔離情況不過報道稱相信人臉識別等技術僅限於新入境人士而不會包括境內的居家隔離人士當局文件則披露已有11名英國居民體內驗出含有一種巴西變種病毒研究顯示該變種病毒的變異與南非變種病毒導致傳染力增強的變異相同目前英國已禁止來自南美及葡萄牙旅客入境衞生大臣夏國賢更據報建議封關一個月避免變種病毒流入運輸大臣夏博思則以影響外貿為由表示反對封關最終未有成事首相府知情人士稱英國政府始終關注其他國家防疫措施考慮從中借鑑不過未有透露報道是否屬實收起全文d,01月18日 23:32
527,雪鸿先生,UdidadidameIhualahualaU中国不会对任何国家限制出口但中国企业选择将商品出口到哪里是企业的经营自主权是不好加以干涉的这叫尊重人权也叫贸易自由L雪鸿先生的微博视频,2020年03月13日 23:53
3414,小婉喜欢奎葵呀,每日一善自由平等公正法治是对美好社会的生动表述也是从社会层面对社会主义核心价值观基本理念的凝练它反映了中国特色社会主义的基本属性是我们党矢志不渝长期实践的核心价值理念自由是指人的意志自由存在和发展的自由是人类社会的美好向往也是马克思主义追求的社会价值目标平等指的是公民在法律面前的一律平等其价值取向是不断实现实质平等它要求尊重和保障人权人人依法享有平等参与平等发展的权利公正即社会公平和正义它以人的解放人的自由平等权利的获得为前提是国家社会应然的根本价值理念法治是治国理政的基本方式依法治国是社会主义民主政治的基本要求它通过法制建设来维护和保障公民的根本利益是实现自由平等公平正义的制度保证收起全文d,01月29日 20:11
7644,-琴心剑胆,秦安战略美用人权疯狂抹黑中国自己人权记录却劣迹斑斑中国可六招破局O秦安战略美用人权疯狂抹黑中国自己人权记录却劣迹斑斑中国可六招破局,05月17日 22:02
2127,Z拾柒-,中国代表26个国家在联大批评美西方国家侵犯人权O中国代表26个国家在联大批评美西方国家侵犯人权,2020年10月06日 22:47
6300,低调的搞笑菌,美国支持日本福岛污水入海决定疫情后还没看清这些国家欧美日澳新的嘴脸吗中国人吃狗肉狗是人类的朋友中国人没素质民族劣根日本人吃鲸鱼海豚要尊重我们当地人的文化传统和饮食习惯美国暴民游行示威辣椒水催泪弹危害社会安全必须严惩中国HK那群废柴打砸烧让我们马上连线在HK的皿煮斗士向他们致敬中国增加国防预算中国有野心威胁世界安全哈美国对伊拉克叙利亚开战维护世界和平保卫中东安全国新疆棉等问题中国强制劳动剥削压迫无中生有日本研修生问题为发展中国家提供技术学习机会促进国际交流中国有点事侵犯人权没有自幼皿煮沙特等国家独裁迫害尊重本地的宗教信仰自由尊重当地人民的选择美国大兵在日本qj杀害日本女性美国小事小事我们自己内部惩罚下就好了老弟别生气都是小事他们为了保卫你们的国防也挺累的你看对吧日本好的大哥稍微意思意思安抚下我们国民的情绪就好了相信大哥你们自己处理就行了美国要日本政府承担更多驻兵费用日本大哥大哥大哥啊有个事情想商量下啊美国有话说有屁放日本大哥能打个折么用脚指头也能想出来如果这事发生在中国美国会怎么说日本媒体会怎么选角度报道了以上内容不限制在美国和欧美就是吐槽下这些国家的双标大家不必那么考究收起全文d,04月13日 13:44
3565,秦笔漫之旅,历史明夷待访录中国最早的人权宣言比西方足足早100年我是棠棣一枚历史爱好者欢迎大家我一起谈古论今纵论天下大势君子一世为学交友而已明夷待访录是我国古代著名学者思想家黄宗羲的代表作O网页链接,02月11日 18:14
3130,老胡bot,河南某市的环卫工人八个月没发工资了当地政府解释说是财政紧张老胡认为这种情况是相当罕见的也反映了2020年对于全国各地来说都是艰难的一年至于什么时候能发放这部分工资当地政府称今年元月十五号能发一部分老胡猜测这是从侧面说明2021年经济局势全面向好转变的写照不管怎么说这件事带给网友的对于政府部门工作效率的心理印象的它让人看到了中国在城市治理问题与民生问题上的综合纠结老胡相信当地政府很不愿意这样做它对城市形象的影响肯定是负面的让环卫工人在极寒的环境下免费劳动客观上来说决策者一定有其难处老胡还是希望当地政府在财政吃紧的情况下请多征求环卫工人的意见如果但凡还有别的办法请尽早用机器人代替人工河南财政紧缺政府发不出环卫工人工资的问题反映了中国这个超大社会和经济体的管理难度中国的整体卫生环境不存在问题但我们的政府有义务解决就业问题雇佣部分老年人口进行环卫工作显然增加了部分省市的财政负担在2020年艰难防疫的大环境下导致局部和临时发生看上去不该发生甚至不合情理的事情今年的冬天还在进行中我们国家的环卫工作除了清理卫生还要负责路面积雪的清扫工作这一点大家都看到了希望财政紧张的政府在精神层面福利补贴等方面进行关怀少出现甚至不出现这种情况这是人权要把它对西方世界讲清楚让他们理解中国在环境治理上的难度和决心O网页链接收起全文d,01月03日 22:45
1836,痛苦中的爱恋,1905年4月3日革命军著者邹容牺牲这部书被誉为中国近代的人权宣言孙中山赞誉它为为排满最激烈之言论能大动人心他日必收好果的作品当时苏报主笔章士钊著文说革命军诚今日国民教育之一教科书也可见其宣传鼓动力量之巨大这张一山,2020年09月07日 22:19
1690,洪荒行者,王孟源dudu中国人权捍卫者依靠来自新疆的总共八名维吾尔人的证词并根据这八人居住的村庄总人口推断出在集中营的维吾尔人总数在25万到100万之间,2020年08月14日 23:44
1352,央广网,国际媒体继续广泛传播纪录片巍巍天山新疆反恐记忆中央广播电视总台CGTN于6月19日全网首发原创新疆反恐中英双语专题纪录片第三部巍巍天山中国新疆反恐记忆该纪录片通过聚焦31位恐怖袭击事件幸存者和目击者的故事揭示新疆暴恐犯罪行为的实质真实呈现中国治疆方略带给新疆的安定团结发展进步有力揭穿美方大肆诋毁中国新疆人权状况恶毒攻击中国政府治疆政策的荒谬之举纪录片巍巍天山发布后迅速在国际舆论场刷屏被包括美国英国德国法国意大利西班牙葡萄牙俄罗斯瑞士巴西阿根廷墨西哥澳大利亚日本韩国印度马来西亚泰国缅甸约旦黎巴嫩土耳其南非阿尔及利亚等在内的41个国家和地区的528家境外主流媒体积极转载转引来源中央广播电视总台央视新闻O网页链接收起全文d,2020年06月25日 22:15
7391,渴望不平凡的傻子,如果方方有照片早就被美国保护起来了这种攻击中国人权的证据他们会放过吗,04月25日 22:53
5664,百福具臻你我他她,中国人权研究会发表美国对外侵略战争造成严重人道主义灾难O中国人权研究会发表美国对外侵略战争造成严重人道主义灾难O中国人权研究会发表美国对外侵略战争造成严重人道主义灾难,04月10日 04:20
7993,风之旅5940000873,凤凰新闻佩洛西呼吁对北京冬奥会进行外交抵制外交部驳斥5月19日外交部发言人赵立坚主持例行记者会有记者提问美国会众议院议长佩洛西宣称以中国人权情况为理由呼吁各国对北京2022年冬奥会进行外交抵制中方对O佩洛西呼吁对北京冬奥会进行外交抵制外交部驳斥来自凤凰新闻客户端美国就不要未了,05月19日 16:48
7280,泣泣再不见,医疗纠纷自2013年10月至今有7年了其中我母亲在医院植物人戴胃管尿管气管切开上呼吸机共维持了3年9个月期间家人和母亲承受了太多的痛苦母亲在我怀里咽下最后一口气我发誓要为母亲讨回公道与太原市太航医院已打完官司也宣判了是太航医院的医疗责任那太原市卫健委男宫殿元包庇太原市太航医院医生女樊晓霞这对男女就必须付出他们自己争取的行政处罚希望以后我家的惨剧能少点发生七年了正义快点降临法律对太原市卫健委宫殿元滥用职权包庇女医生的做法是这样解释的医疗事故处理条例第6章罚则第54条第三项未将应当进行医疗事故技术鉴定的重大医疗过失行为或者医疗事故争议移交医学会组织鉴定的依法给予降职或者撤职的行政处分20177因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是法律赋予每个公民的医疗鉴定前期太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利法律给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委宫殿元权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委宫殿元确实违法请别手软我的资料他们2方全有患者儿子李杰日期20184太原市小店区人民法院对我起诉太航医院已做出判决太原市太航医院在对李杰母亲的治疗中负有不可推卸的医疗责任这也侧面说明太原市卫健委宫殿元包庇太航医院医生女樊晓霞的行为是违规的面试时应该暴露自己的野心吗如何看待日本福岛核废水排海中国女足有多不容易让自己突然开心的方法核污水入海有多可怕流言究竟有多可怕大合唱为什么容易让人动容最好笑的购物经历家里穷对性格影响有多大学校的招生信息有多好笑父母去世姐姐是否必须抚养幼弟夫妻家庭地位由经济决定吗初次见面怎么开场女性展示身材有错吗成年人的崩溃只有五分钟你遇到过的好医生当众求婚算道德绑架吗很贵但绝对很值的东西新冠疫苗接种不良反应有哪些基金暴跌年轻人为什么躲不过被割国考行测股票今日看盘拜登特朗普省考四六级成绩国考国考公告国考职位表初级会计成绩中级会计四六级护考教师资格证微信基金A股创业板新冠疫苗核酸检测疫情防控太原爆料收起全文d,04月17日 23:30
6425,生活-轻描淡写,当学术不端成为政治指控以及之后才是重点还以为康奈尔洞悉了pku处理性侵自杀故意伤害事件的先例看来是没有这样看按照西媒的运作逻辑如果康奈尔既想赚国际学生的钱又想摆脱人权问题最好和中国的nonstateaffiliated的学校合作但是呢鉴于中国国情私立大学的生源不足够好如果康奈尔足够拉下脸皮我们中国的学校还是很欢迎的花钱买文凭我们还是很擅长的到时候钱名两全多好还能保住自胡博士等人以来的康奈尔对华友好的传统收起全文d,04月13日 00:48
2478,乐娱浪新,没有人权的人还算是真正的人吗11月5日下午CNN主持人安德森库珀在特朗普讲话后开启嘲讽模式将其比喻成一只四脚朝天肥乌龟躺在烈日里疯狂挣扎想起一个老段子美国人说我们都可以随便骂我们国家的总统你们行吗中国人这个我们也可以啊于是中国人和美国人一起骂美国总统笑完之后是不是有点悲凉嘲讽是言论自由是人权没有人权的人还算是真正的人吗多家美媒掐断特朗普讲话直播美国大选收起全文d,2020年11月06日 23:35
839,静蕾导演的老公黄晖将军,虹阳正义正义坚定捍卫者司法公正在中国还有一段路要走以鹰潭市原市委书记叶春原公安局长周天保流氓候和平为首的黑恶势力滥用公权力公然对抗国家法律践踏人权和宪法的尊严以莫须有罪名侵犯人权一手制造冤假错案连文书都没有给我竟非法关押我二年公然剥夺公,2020年04月18日 23:50
8436,吃亏是福_79865,有阅历耍嘴皮的拜登先生惯用外交术语说一套做一套在巴以问题俄美问题中美问题国内人权新冠疫苗都是口惠而不实一边说支持巴以和谈支持巴勒斯坦建国而另一方面向以色列出售精确制导武器在台湾问题上一方面说承认一个中国另一方面美军舰穿过台湾海峡出售武器言不由衷,05月22日 09:26
240,冀翼book,清音云中来谜样玛格丽特守护话题其实一直觉得邮轮这事要是中国这么做不知道会被骂成什么样草菅人命无视人权一类的但国外做了居然连骂的都没有,2020年02月11日 23:37
5447,南話,美国56年间发起201场武装冲突中国人权研究会今天发表美国对外侵略战争造成严重人道主义灾难报告二战后到2001年美国共发起201场武装冲突约占全球的81美国优先强者通吃的霸权心态是唯我独尊宁负天下的单边思维美国对外侵略战争造成严重人道主义灾难L南話的微博视频收起全文d,04月09日 14:16
6816,拈花指月2021,4月15日外交部发言人赵立坚主持例行记者会有记者提问美国国家情报总监海恩斯14日在参议院情报委员会听证会上表示中国日益成为与美国旗鼓相当在多方面挑战美国的竞争对手对美构成的威胁无与伦比中方对此有何评论外交部发言人赵立坚表示中国坚定不移地走和平发展道路我们从来没有,04月15日 18:59
4946,广东共青团,赵立坚美国的人权遮羞布早已遮不住其作过的恶赵立坚说美方泼中国脏水是想转移视线央视L广东共青团的微博视频,04月07日 16:46
6888,930老友记,噢该死这说的是美国美脱口秀演员抖包袱式讽刺美国中国让50万国民死于新冠病毒占了全球新冠死亡人数的20啊抱歉这说的是美国当地时间4月13日美国脱口秀演员李坎普在RT今夜编辑节目中上演了颇为讽刺的一幕他先是各种抖包袱借新冠疫情种族和人权问题等狂批中国随后突然发现自己看错剧本啊抱歉这说的是美国930新闻眼L环视频的微博视频收起全文d,04月15日 16:00
4356,清风吹过的山岗,0022号审判审判对象沙磊JohnSudworth英国广播公司驻中国记者罪行反人类罪蓄意恶意捏造涉疆言论炮制疫情源头中国脏棉等抹黑中国报道挑起国际纠纷人权纠纷以达到其政治目的裁定死刑立即执行,04月04日 09:24
7118,AchoGan,当地时间4月13日美国脱口秀演员李坎普在其主持的节目今夜编辑RedactedTonight中上演了颇为讽刺的一幕他先是各种抖包袱借新冠疫情种族和人权问题等狂批中国随后突然发现自己看错剧本啊抱歉这说的是美国制作环视频乔炳新今夜编辑节目由今日俄罗斯RT出品并将其定义为一个讽刺节目O网页链接收起全文d,04月16日 22:52
90,好运常伴37288,中国有义务与实力去增援受他国破害的人与企业将持续扩大对加拿大人和企业报复让加拿大付尽其应付的代价将对加拿大违反国际法侵犯中国人权商业法反人类主义进行打击与报复,2020年01月15日 23:50
2291,泣泣再不见,护考101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧就是太原市卫健委太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位新京报山西司法山西政法山西检察晋法之声约谈太原市政府贪官受贿庸政懒政怠政房产投资理财投资买房房地产二手房房价保险买房者说开发商学区房房产头条楼市杂谈健身健身房运动减肥小区物业绿化业主烟戒烟爆珠烟香烟人民币美元人民币汇率港币外汇数字货币数字经济经济金融酒葡萄酒普洱茶鸡尾酒白酒泸州老窖啤酒茶收藏古董翡翠文玩珠宝GUCCI中国银行房收起全文d,2020年10月19日 22:03
1851,美熊猫2919470197,2019年新疆番茄耕地面积超过533平方公里番茄产品年产量超过65万吨占全国产量的902017年新疆番茄出口达到449万吨出口额29亿美元约198亿人民币占中国番茄出口的70世界番茄贸易额的25番茄出口而且占世界贸易额高达25大豆反而从美国进囗凤凰新闻不只是棉花特朗普政府还盯上了新疆番茄文观察者网陈思佳美国政府长期炒作涉疆议题动辄以所谓人权问题攻击中国如今美方又搬出强制劳动的借口打击新疆重要的经济出口农作物继此前媒体透露特朗来自凤凰新闻客户端收起全文d,2020年09月09日 23:42
7135,海口网,世界观美国深镜头丨自由灯塔上的枪声O世界观美国深镜头丨自由灯塔上的枪声国际时评美式双标害人误己揭批美国五大原罪系列评论之四O网页链接美国侵犯人权五宗罪之五双标灯塔的灯下黑O网页链接澳媒揭露美英等国以疆遏华图谋O澳媒揭露美英等国以疆遏华图谋多米尼加中国疫苗保护率不容置疑O网页链接收起全文d,04月16日 22:07
2113,泣泣再不见,山西中医药大学太原市要创建全国文明城市请先把太原市卫健委的曱甴抓干净吧这样举全市之力创文明城市是哄鬼呢老百姓会信你们你们捞政绩老百姓的事没人管少点标语口号公务员上街装样子捡烟头搞点实际的吧为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位黄河新闻生活晨报880山西交通广播山西日报太原市政府贪官受贿庸政懒政怠政房房产投资理财投资买房房地产二手房房价保险买房者说开发商学区房房产头条楼市杂谈健身健身房运动减肥小区物业绿化业主烟戒烟爆珠烟香烟人民币美元人民币汇率港币外汇数字货币数字经济经济金融酒葡萄酒普洱茶鸡尾酒白酒泸州老窖啤酒茶收藏古董翡翠文玩珠宝GUCCI中国银行收起全文d,2020年10月05日 21:46
768,明睿纵横,说的非常好最好的人权就是让人活下来政委灿荣转发微博,2020年04月05日 23:56
4660,tonnnn_B,康奈尔大学辱华了康奈尔大学教授大会通过决议反对该校宾馆管理学院与北京大学合作颁发双学位理由是中国搞种族灭绝侵犯人权和北京大学一贯侵犯学术自由这样的学校咱不去当然咱也去不了,04月06日 14:14
3871,香港商報網,多国代表在联合国人权理事会发声支持中国多国代表近日在联合国人权理事会第46次会议上发言就涉新疆香港问题支持中国反对有关方面干涉中国内政赞赏中国抗击新冠疫情的成就委内瑞拉赞赏中国新疆根据联合国全球反恐战略采取预防性反恐措施并取得积极成效委同时表示香港是中国不可分离的部分香港事务纯属中国内政有关国家应恪守联合国宪章宗旨和原则停止干涉香港事务朝鲜表示不干涉内政是联合国宪章重要原则和国际关系基本准则朝鲜支持中国为维护主权安全发展利益及促进和保护人权采取的措施坚决反对有关国家借口涉新疆香港问题干涉中国内政斯里兰卡反对在人权问题上采取双重标准赞赏中国新疆积极推动经济发展维护社会稳定保障新疆各族人民包括经济社会文化权利和发展权在内的各项人权斯还表示外部势力不应干涉香港事务支持中国在香港实施一国两制南苏丹赞赏中国新疆将人民生命权和健康权放在首位疫情防控工作取得重大成绩最大程度保护了人民生命健康老挝表示新疆在维护和平稳定社会秩序方面取得重大进展为本地区经济发展和人民生活改善提供了有利条件香港也已逐渐恢复稳定社会秩序持续向好香港和新疆事务纯属中国内政布隆迪赞赏中国在做好本国抗疫工作的同时积极帮助其他国家抗击疫情布隆迪支持中国政府采取措施打击新疆地区恐怖主义和暴力极端主义促进新疆地区经济社会发展和人权进步布隆迪强调国家安全立法属于每个国家的主权欢迎香港国安法的通过和实施同时敦促有关国家严格遵守联合国宪章宗旨和原则停止干涉中国香港和新疆事务瓦努阿图重申坚持一个中国原则敦促各方尊重别国主权瓦努阿图赞赏中国政府在新疆和香港采取措施保障人民利益以及在制定和执行维护国家安全法律方面取得积极进展乍得赞赏中国政府在香港实施一国两制强调不干涉内政原则是国际关系基本准则人权理事会应同会员国进行建设性对话与合作巴巴多斯表示现在比以往任何时候都需要确保联合国宪章宗旨和原则得到遵守特别是不干涉主权国家内政原则巴巴多斯支持中国在香港实施一国两制亚美尼亚表示坚持一个中国原则赞赏中国在消除贫困创造就业保障人民健康权和保护环境等方面的决心和努力收起全文d,03月07日 22:45
5540,网信白银,百年奋斗推动人权事业发展进步和音中国共产党的一百年是尊重和保障人权伟大实践的一百年是创造中华民族史上人权发展奇迹的一百年也是为世界人权事业发展作出巨大贡献的一百年4月8日中国共产党与中国人权事业发展进步国际研讨会召开O网页链接,04月10日 14:56
462,一點抗議在心裡,白卡丘如果还有人想骂他们就骂吧什么活该之类的大家都认了骂吧她们只想回家俄罗斯接下来的三天假期他们更是眼巴巴熬着遣返就遣返吧既然审判草草了事为什么不把大家早点送回国唯一的人权就是饿不死后被带过去的有人偷偷藏了手机电量光了以后就都失联了每个房间塞满了中国人,2020年03月07日 23:31
7687,用户7550809035,热门联合国上演激烈交锋中国外交官怒斥美英德强势突破查看O网页链接长久以来以美国为首的西方国家对中国极尽抹黑污蔑最近一段时间他们大肆炒作新疆存在所谓的种族灭绝指责中国人权状况试图以此破坏中国国际形象扰乱中国发展近日中国与美英德等国在联合国上演了O网页链接收起全文d,05月17日 16:20
7359,明月我家,福岛核废水排放惹众怒美日韩外长会议遭延期贸易趋冷日韩关系雪上加霜美日韩原本计划最快于4月下旬举行外长会议以期局部弥合日渐罅隙的日韩关系但日本兜头一盆核废水浇得包括韩国在内的周边国家一片谴责美日韩外长会议被迫延期4月13日日本正式决定从2023年起将福岛第一核电站核废水排入大海的消息一出引得国际舆论哗然不少周边国家纷纷提出反对意见尤其使本已相看两厌的日韩关系进一步恶化4月14日韩国总统文在寅向日本驻韩大使相星孝一表示忧虑并声称要向国际海洋法法庭申请临时措施或提起申诉一名青瓦台官员表示文在寅所说的临时措施是指国际海洋法法庭作出最终判决前暂禁日本将核废水排入大海面对韩国的强硬反击一直对韩国不满的日本不是反思自己的行为而是反唇相讥日本驻韩国大使馆在网站上称核电站运营公司韩国水力原子能韩水原资料显示韩方2018年共排放了360万亿贝克勒尔的氚日驻韩大使馆网站称这相当于将福岛一核的废水储量在2至3年时间排放到海里日韩两国本就韩国法院判决日本企业赔偿韩国二战劳工和慰安妇一案结下梁子此次福岛核废水事件一出双方关系更是雪上加霜累及双方贸易也更将趋冷目前韩国民间自发组织呼吁拒绝购买日本海鲜各家大型超市计划继续禁售日产海鲜韩国海洋水产部4月13日表示正在研讨对日本产海鲜进行原产地追溯监督并对8项重点管理品种全部进行检查甚至韩国又一次开展抵制日货行动韩国首都首尔一大型超市挂出标语抵制日货号召民众不要购买日本商品日本一意孤行排放核废水行为严重触及周边国家实际利益并惹一番众怒4月14日中国外交部新闻发言人表示日方处理核废水不应让全世界买单4月15日商务部新闻发言人表示日本政府单方面作出以排海方式处置福岛核电站废水决定商务部将密切跟踪事态发展认真评估可能对相关食品及农水产品安全和贸易造成的严重威胁保障中国消费者安全有业内人士指出环太平洋是中国远洋渔船前往的主要渔场最近五六年中国远洋渔获总量都维持在200万吨左右几乎三分之二都是在环太平洋捕捞的整个太平洋海水的安全与中国渔业健康发展息息相关菲律宾总统发言人哈里洛克4月15日说污染环境者必须付出代价全球生态系统是一体的各国之间也是互相联系的希望所有国家都能够遵循这些原则俄罗斯对此事件表达了严重关切绿色和平环保组织俄罗斯分部负责人弗拉基米尔丘普罗夫表示日本选择了最容易的处理核废水的方式是极不负责任的行为同时印尼菲律宾和越南等临近日本的东南亚国家也表示了同样担忧另外三位联合国人权专家发表联合声明称日本决定排核废水入海将会对人类的生命和环境造成严重影响对人类和环境的威胁可能会持续超过100年收起全文d,04月22日 22:52
