,博主昵称,微博内容,发布时间
3030,泣泣再不见,我爱你中国101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧这就是太原市卫健委吞咽着患者鲜血踩着患者带血的纱布残肢尸体捞政绩向上爬太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位山西省人民政府山西卫视山西广播电视台澎湃新闻中国人权观察中国接受联合国人权审查中国人权比美国号五倍人权文明城市遇见最美城市46城喜提垃圾分类重点城市创建全国文明城市社会社会新闻社会百态社会主义核心价值观这就是中国军人关注民生民生民事社会创建文明城市文明创建安全文明出行创建全国文明城区太原市创建全国文明城市世界人权日国际人权日世界人权宣言自由民主中国人权老百姓人民群众美国的人权之下新冠肺炎疫情凸显美式人权危机中国人权研究会发文评美式人权中国人权研究会发文揭美式人权危机联合国人权理事会为了公平正义世界人权宣言收起全文d,2020年12月24日 21:45
1325,崛心公考洛阳分部刘老师,新华社乌鲁木齐6月20日电题美妄图祸乱新疆天山南北不答应新华社记者潘莹眼下的天山南北麦浪滚滚瓜果飘香各行各业的人们忙碌于复工复产拼搏在脱贫攻坚一线然而就在新疆各族人民为美好生活努力奋斗时美方将所谓2020年维吾尔人权政策法案签署成法对新疆事务横加指责这种霸权主义行径严重伤害新疆各族人民感情是中国人民绝不能接受的美方所谓法案打着人权幌子但面对新冠肺炎O网页链接收起全文d,2020年06月20日 23:12
3939,直新闻,刘和平欧盟发起响应美国联合制华的集结号据外媒报道欧盟将会因为所谓的新疆人权问题而启动对中国四名个人和一家实体的制裁程序这是过去几十年来的首次值得注意的是此前中方已经向欧盟发出了在人权问题上针锋相对寸步不让不接受人权问题祖师爷的信号这也是中欧能够签署投资协定的基础和前提因此假如欧盟真的要在人权问题上跟在美国后面一意孤行那接下来的中欧关系势必会迎来一轮动荡O刘和平欧盟发起响应美国联合制华的集结号收起全文d,03月12日 23:46
7955,宁灵,就会发现美方所谓借中国人权问题转移视线掩盖他们的历史和现实人权罪恶的意图就会看穿美国等个别西方国家借所谓人权问题遏制中国发展的用心这更加戳穿了美方所谓民主人权的虚伪面目wwwsinovisionnetportalphpmodviewaid4991670tsina148260397232819ff9a47a7b7e80a40613cfe1,05月19日 17:54
3659,刚落幕了,栖梧Seng这不关是姓名歧视了明明还是女性歧视和人权歧视同是代孕张恒男的能点郑爽女的不能点吸毒坐过牢的这些明确犯法的都能点吃饭然后在中国代孕好像还没立法呢结果郑爽甚至同名同姓的人不配吃这比犯法的人还不配绝了,02月20日 21:43
3858,青苔半夕阳,右调浣溪沙走了一圈还是老一代设计的福利合理愁小多丶我服了这个提案相当怀旧解决了03岁双职工家庭的燃眉之急当年国企改制以后被私有化取消的员工福利这也是中国妇女为什么在八九十年代大面积回归家庭的根本原因阿这是大好事阿代表在争取人权网民在扮演ETC,03月06日 23:01
1748,Moon_River_2020,百某号平台上借事件来哗众取宠的作者们一直都没闲过啊干别的事是否有这种坚持不懈的毅力王指出并没有权利对一名中国公民进行网络审判作者网名风吹过大地引用原文针对此前的暴力抗检事件中国泳坛巨星在社交媒体上发布了一篇极具争议性的文章要给事件的颁发一个年度人物大奖这则动态发布之后中国体坛周报知名多年研究反兴奋剂问题的专家王对此进行了公开的批评王指出并没有权利对一名中国公民进行网络审判不单如此王在随后又发布了第二则动态公开要求删帖如果王的观点是对的那么将可以导出这样的推论王也同样认为自己与广大中国人并没有权利对一名中国公民例如司法案件中的被告进行网络审判王应该公开呼吁所有网民停止对进行网络审判问题是王真的这样认为吗如果自己的是非观都存在双标有何资格批评别人是否做错这时可能有人要杠了跟那个中国公民不一样啦那个中国公民是受害人是被保护者我们应该保护她而是过错方大家集体在网络上批判他并没有不合理不合法我想说如果这样的观点是对的那么将可以导出这样的推论当哪天你或你的亲人也犯了错或只是违规或只是违法或严重到涉及犯罪其他所有网民也同样可以在网络上对你或你的亲人进行网络审判批斗我想那时你或你的亲人又要抗议了我当初对进行网络审判批斗没错他连这点承受能力都没有就不要做公众人物了但现在大家对我与我亲人进行网络审判批斗是不对的我严重抗议看似挺冤如此双标的人生观价值观不是极少数人有看看中国现在的网络风气懂礼貌知廉耻的中国传统美德到哪去了很疑惑现在的学校老师家长都不教礼貌廉耻了吗网络及网络社交工具本身没有善恶之分只是用它们的人有善恶之分当初中学课本教的是改革开放我们要取其精华去其糟粕而不是不管好坏全单照收照学现在的孩子泛指幼儿园至大学涉世未深部分被有心人洗脑的情况让我不禁想起中国那个特殊年代全国各地的一些初中高中生或者还有大学生都被帮洗脑报名参加hongweibing到处欺负百姓与对中国抗战有功之人部分学生确实光荣地认为自己是在革命是帮助中国巩固革命成果用现在的话讲这是典型的粉丝思维那个年代是正常思想观被扭曲的时代现在的网络气氛也很怪异过去那个年代的批判行为由线下转到了网上让我这种网民对网络社交平台产生敬而远之的体验感受真的爱不起来不管是对知某还是豆某等网络社交平台之所以这段时间老在weibo上写东西是因为想了想沉默有时也是对他人不良行为的一种纵容与包庇你退他或她就会进纵容久了就可能变得无法无天例如用沉默与视而不见来对待网络冷暴力者对自己与其他被攻击者的伤害引用原文对于的这一争议言论王首先在社交媒体上明确地指出的做法是不恰当的因为最开始指出事件是由西方媒体导演的论现在又变成了一位中国公民一手导演的大戏这样前后矛盾的说法很容易引起争议紧接着王发布了第二则动态要求公开整件事情没有被剪辑过的视频包括中途是否有过几次离开应该公开现场去排的过程王有什么法定权利要求公开那晚的全部视频王是案件的司法机关承办人吗是主观上不愿意公开给大家看吗没发现表现出欲言又止吗在发现CAS偏袒WADA时就想公开全部视频但法规在管着公布部分镜头已是冒着被CAS等司法部门与WADA对他的风险来公布的其次公布部分视频也是因为情绪作怪冷静下来后也明白对公众公开物证并不能直接改变司法部门的裁决结果与公众在网络上辩论案件的是非曲直也不能直接改变司法部门的裁决结果发泄后也知道自己冲动了还是应该按正常司法程序来处理更恰当但是从2015年到目前为止几来年网络上的一些人一直不肯放过是为正义还是为背后隐藏的利益只有他们自己心里清楚了goujie境外媒体gongji同胞与扰乱国内正常社会秩序会有什么法律后果中国有实际已判案例前车之鉴按现在的网络社会风气走向来看估计裁决结果不管是怎样的都不见得能彻底堵住那些人的嘴与笔在他们心里自己的利益至上自己的情绪要优先照顾到讨厌谁就要踩谁以安抚自己的情绪他们认为别人的人权与感受不重要社会风气被带坏也不重要中国政府网是否需要纠正跑歪的网络社会风气如何纠正人类这种生物是否是一种天生就自律的生物收起全文d,2020年08月28日 18:57
8032,帝吧官微,佩洛西叫嚣对北京冬奥会进行外交抵制当地时间18日美国众议院议长佩洛西在国会两党听证会上以中国侵犯人权为由呼吁美国对2022年北京冬奥会进行外交抵制还妄称如若全球领导人参加冬奥会将丧失他们的道德权威随后中国驻美国大使馆发言人刘鹏宇就美国试图干涉中方冬奥会一事做出回应美国没有立场谈道德权威也没有资格谈人权以及恶意污蔑中国佩洛西抵制北京冬奥会L观察者网微丢视频的微博视频收起全文d,05月19日 13:37
1379,神级文明宇宙,我正在看称赞中国防疫工作后澳洲官员直接被抄家中国媒体劝澳方清醒称赞中国防疫工作后澳洲官员直接被抄家中国媒体劝澳方清醒腾讯视频L称赞中国防疫工作后澳洲官员直接被抄家中国媒体劝澳方清醒这就是美霸和其走狗的人权和言论自由,2020年06月29日 23:39
3570,ssmileles,海淀区老师侵犯学生隐私是在压热搜吗这么喜欢刺探学生隐私自己是骡子是马牵出来遛遛为了成绩学生的人权已经可以随意践踏了吗这种行为难道在中国教育体系中是值得提倡的吗,02月12日 23:56
2144,校园生活新视点,祖国反黑站这是对美国等西方国家抹黑攻击中国人权现状的有力回应同时也撕下了他们标榜的人权的虚伪面纱,2020年10月08日 23:53
6825,张掖检察,赵立坚五问美国谁是真正威胁15日针对美政客近期宣扬中国威胁论外交部发言人赵立坚说我想问问美方究竟是谁军费世界第一海外军事基地最多是谁建国240多年历史上只有16年没有打过仗是谁频频派军舰军机到处耀武扬威是谁打着民主人权的幌子到处搞渗透破坏颜色革命和政权更迭又是谁到处拉帮结伙不择手段地打压别国外交部发言人办公室L外交部发言人办公室的微博视频人民网收起全文d,04月15日 18:46
5498,123abc789用户gjuj15lcnc,哥布林冠军2号中国人权比美国好五倍,04月10日 19:25
2750,用户7529760030,关注老人生活改革中国现有退休体制改善计划生育沉弊带来的两人养活七人的悲凄现状年纪大乆岗位上退下来本来想怡想天年但被眼前的现实震惊了干了一辈辛辛苦苦到了末了不说岗位津贴没一分了而且基本工资减少10一20这是最不合理的制度一个人为社会做贡献费尽一生心血因物价上涨房价过高生活水平相对下降没攒下钱退休了给社会做的页献得不到回报反而基本生活费都减少了这是非常不合情理的咱们都有老的时侯必须革除这些弊端退休人员应发全额工资而且和在岗一样升调工资保证五号前按时发放只是少了岗位补贴与工作补贴这样才符合客观实际符合现阶段的国情让我国的人权大放异彩收起全文d,2020年12月01日 23:27
1913,基仔Kelvin,多国代表在联合国人权理事会支持中国港区代表香港国安法让香港行稳致远O多国代表在联合国人权理事会支持中国港区代表香港国安法让香港行稳致远,2020年09月16日 23:36
842,Aran_XU,有时候挺羡慕阿三哥的无聊怎么样有人权无人权全世界主流媒体始终没有鸟他中国asz56干点啥就要被用放大镜看L时间视频的秒拍视频,2020年04月18日 23:39
2643,吉林省李秋伟31年冤案20190703,中国人权O网页链接,2020年11月21日 23:33
4988,微播南川,新疆人口真相粉碎种族灭绝谎言不久前美国发布人权报告造谣新疆存在种族灭绝我外交部严词回应荒谬至极的世纪谎言如今美发布人权报告再行抹黑之事不过是谣言流水线上的惯性操作掩盖他们扰乱中国发展的险恶用心罢了好网民在身边最美南川人O新疆人口真相粉碎种族灭绝谎言收起全文d,04月08日 20:40
4974,育碧曲阜,日本人想占有中国的领土韩国人想占有中国的文化昂撒人想占有中国的资源犹太人想占有中国的财富不被外来文化和思潮在潜移默化里影响判断是很难的所以要统一思想和战线用马恩列毛的科学真理去批判一切诸如种族歧视LGBT女权运动民主自由人权的西方普世价值论题反思这些矛盾背后的阶级问题并探索解决之道世界从来不太平有幸生长在中华应居安思危思则有备有备无患收起全文d,04月08日 21:47
6357,範粒儿-FL,人权的捍卫者美国哪去了呢遇到真正的需要捍卫人权的时候连个屁都不放了对着中国狂吠的本事哪去了呢,04月13日 09:53
2111,泣泣再不见,我爱你中国太原市要创建全国文明城市请先把太原市卫健委的曱甴抓干净吧这样举全市之力创文明城市是哄鬼呢老百姓会信你们你们捞政绩老百姓的事没人管少点标语口号公务员上街装样子捡烟头搞点实际的吧为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位黄河新闻生活晨报880山西交通广播山西日报太原市社会风气贪污腐败造假行贿公务员省考山西省考公务员考试国家公务员考试省考2020省考粉笔模考粉笔模考判断题难行测国考国考加油半月谈申论晨读行测备考公务员面试申论国考干货国考备考公务员事业单位新媒体问政百姓问政民生民生关注微观民生民生资讯民生服务民生微评民生快线富强坚决支持党中央反腐败反贪污反腐败党风廉政建设和反腐败反腐败中央反腐败公平正义公平公权力反对公权力滥用反对滥用公权力党风廉政建设党风廉政传递党风廉政新风尚党规党纪党纪国法问政问政时刻你身边的安全提示案件播报一起看法考研考研英语四六级事业单位联考腐败收起全文d,2020年10月05日 21:49
6010,CCTV4,蓄谋已久FBI前员工6年前就抖出美乱疆阴谋要让新疆成为下一个台湾近日美国FBI前翻译西贝尔埃德蒙兹2015年的一段涉疆采访视频曝光她在采访中明目张胆地说出了美国的阴谋新疆是中国能源的大动脉我们想要逐渐在中国内部打性别牌种族牌说新疆的少数民族没有自己的土地我们要帮助他们他们遭受压迫说中国在屠杀他们折磨他们虽然美国大打人权牌但真实情况是我们从来不在乎百姓对不起人不属于我们的利益范围除非人可以被利用可以用来达到我们的目的来源中国日报和人民网O果然蓄谋已久6年前FBI前员工就抖出了美国乱疆的阴谋L人民网的微博视频收起全文d,04月12日 15:19
7470,第一球迷胖哥,胖哥论坛4月30日新疆维吾尔自治区第八场涉疆问题新闻发布会在北京举行新疆维吾尔自治区人民政府新闻发言人徐贵相表示美国等西方反华势力的所谓制裁完全是废纸一张美国等西方一些国家的无理制裁让中国民众看清了他们假人权真霸权的面目必将激发支持新疆受制裁产业和企业的热情和动力推动这些产业和企业渡过眼前困难走向成熟强大收起全文d,05月01日 23:31
5604,萤火虫在线,励志中国外交部美国的人权遮羞布早已遮不住其做过的恶,04月10日 09:06
7261,且祭,西方不管开啥会议先集体起立骂中国这是基本流程韦一笑呵呵这位教授生气的地方就是他本以为是一个关于气候的采访主持人上来就开始聊中国人权这让这个教授感觉自己被人拿来当工具人要我我也不开心那我偏要说点相反的,04月16日 19:01
1559,钰珏_佛狱恶女,推荐一本书研究中国清末民初女权发展的须藤瑞代中国女权概念的变迁清末民初的人权和社会性别包括女权概念与运动的分歧日本性别观念新贤妻良母论对中国国民之母论的影响女权主义者与男知识分子论战等没想到在这个课题的学术著作里我看到最好的是日本学者写的评论配图,2020年07月27日 23:36
2125,蓝飞RKO,中国代表26个国家在联大批评美西方国家侵犯人权O中国代表26个国家在联大批评美西方国家侵犯人权,2020年10月06日 23:08
2998,江来765,有车的依然好多车开没车的家庭依然几代人等不来一个车牌子这就是你们的政策这就是你们80多的民意你自己看看评论吧羞耻心呢你那80都不上网是吧北京12345人民日报中国人权网美国人权调查交通北京,2020年12月21日 22:33
267,心若朝阳就不怕黑,年糕锅锅国内对武汉人湖北人特殊对待乃至歧视就别整天喷国外歧视中国人了MinotaurRazniar以英国的资源余裕居然是要求自行隔离而非强行收容隔离真是太人权了麻痹大意的不行,2020年02月14日 22:21
457,青菜萝卜炖肘子,辟谣知真相Finance鸟不飞如美国这一招成了综合成本又最低假定以二十万人死亡换美国周全这符合Whatstherightthingtodo里的正义吗显然不符合这是一直流传的关于中国崛起的诋毁无非低人权优势也就是说中国不惜成本救助人命而心中的花旗太阳却利用低人,2020年03月06日 23:00
1753,圣祖爷-光明大帝,有些失望是无可避免的但大部分的失望都是因为你高估了自己商务部科技部调整发布中国禁止出口限制出口技术目录驻澳门部队第21次建制单位轮换工作完成山西襄汾发生饭店坍塌事故已致17人遇难日内瓦联合国人权再发声呼吁美消除执法中的种族主义穆迪上调2020年中国经济增长预期今天是公元2020年8月29日星期六农历庚子年共和国七十一年帝国光明十八年七月十一收起全文d,2020年08月29日 22:14
7314,暂时的昵称badger,应该上新闻联播的感动中国系列ENVY_ME_2倒放罢了其实是女城管帮手脚不灵活的女摊贩从远处送来了两箩筐的青菜人间处处有真情你我皆韭菜中国有没有人权老百姓说了算不容外国列强肆意贬低,04月19日 23:51
792,BigappleEcho,历时76天的封城武汉终于等到了这一天伴着天空的大月亮武汉亮起来了两个多月好的坏的看到的太多了唯有一点全世界的大多数人民还是很淳朴善良优秀的面对疫情都选择了在家把自己与世隔绝保护好自己从疫情开始到今天太多的场景惹人泪目羡慕医生护士们不仅是羡慕他们的职业更羡慕他们的年轻活力不管出发的目的主观需求是什么但是在工作现场都是那么的努力拼命敬业谁都不知道新冠到底是什么怎么就能那么迅速的在中国世界扩散但是致命的特点叫我们唏嘘不已竟然很多家庭就那样一家一家的没了封城迫不得已尤其在我们的新年伊始西方的嘲笑与冷漠最终从中国的经验领教了新冠的可怕中国的选择要留住人没错是这样不仅仅是对外表明中国的人权意义所在另一方面也说明什么叫留得青山在不怕没柴烧的道理得人者得天下何况中国是一个人口大国牺牲第一季度的经济换来一次很成功的民族信仰的洗牌我觉得太值得了尤其对于年轻一代修改三观已经是当务之急我们需要捡回来的东西太多老祖宗的优良品德丢弃的差不多了是时候捡回来一些吧政治的东西我不懂也不想评论只觉得这次突发的疫情国家的损失太大了那么多的优秀的医务工作者各行各业的工作人员从保护国门到社区的工作着志愿者4号那天我伫立在窗边外面天气阴沉沉的耳边的警报声眼前的窗台的水泥台面显得比以往更灰黑一些现在我只庆幸我在北京虽然我家这里是西城区的重灾区但是我没冻着没饿着WiFi一直畅通着生活必须品购物有专人送到社区门口不用自己跑来跑去加上社区卫生服务站每天都开着日常基础病除发烧以外的突发病都有医生及时处理能有这样的生活我觉得我太幸运了相比国外的那些我真的觉得做一个中国人很好给武汉加完油现在该给国家加油了中国加油LBigappleEcho的微博视频收起全文d,2020年04月08日 23:48
6307,邢台同城会,蓄谋已久FBI前员工6年前就抖出美乱疆阴谋要让新疆成为下一个台湾近日美国FBI前翻译西贝尔埃德蒙兹2015年的一段涉疆采访视频曝光她在采访中明目张胆地说出了美国的阴谋新疆是中国能源的大动脉我们想要逐渐在中国内部打性别牌种族牌说新疆的少数民族没有自己的土地我们要帮助他们他们遭受压迫说中国在屠杀他们折磨他们虽然美国大打人权牌但真实情况是我们从来不在乎百姓对不起人不属于我们的利益范围除非人可以被利用可以用来达到我们的目的L邢台同城会的微博视频收起全文d,04月13日 13:15
3955,大公報-大公網,多个发展中国家于人权理事会发言支持中国据央视报道当地时间3月12日在联合国人权理事会第46届会议上斯里兰卡朝鲜南苏丹喀麦隆阿塞拜疆科特迪瓦等发展中国家发言就涉疆涉港问题支持中国斯里兰卡赞赏中国为促进新疆经济社会发展维护社会稳定保障新疆各族人民人权包括经社文权利和发展权所做努力支持中国在香港实施一国两制重申香港是中国不可分割的一部分香港事务是中国内政不容任何外来干涉朝鲜重申坚决反对将人权问题政治化敦促有关国家停止利用新疆和香港问题干涉中国内政南苏丹表示支持中国在香港实施一国两制香港居民充分享有自由和人权敦促有关国家停止利用不实信息对中国无端指责停止利用新疆问题干涉中国内政喀麦隆呼吁尊重会员国主权和领土完整表示喀坚持一个中国原则欢迎中国在新疆和香港地区采取的举措阿塞拜疆强调人权理事会任何涉及中国的讨论都必须秉持不干涉主权国家内政的原则科特迪瓦表示坚持不干涉内政原则呼吁各方加强合作确保人权理事会讨论人权问题时秉持普遍性客观性和非选择性原则敦促人权高专继续开展建设性对话避免将人权问题政治化特别是涉及香港的行政和安全事务白俄罗斯古巴在本届会议分别代表71国和64国就涉港涉疆问题作支持中国的共同发言此外不少国家还以单独发言形式支持中国的正义立场和举措大公文汇全媒体收起全文d,03月13日 23:15
4394,卓尼融媒,中国人权事业的进步举世瞩目国际论坛人民日报维克多科尔迪索202104050000全中国人民都在享受着国家发展带来的巨大红利这在全球范围内是了不起的人权成就我首次到访中国是15年前自那时起我陆续访问中国超过50次增进了对中国人民和中国制度的认识和理解令我尤为印象深刻的就是中国在人权领域取得的成就很多事实都证明中国人权事业的进步举世瞩目中国人民共享了经济发展成果在中国访问时我观察到中国普通民众的生活水平都在以不同的方式得到提升无论在城市还是在乡村无论是企业的管理者还是工厂的工人全中国人民都在享受着国家发展带来的巨大红利这在全球范围内是了不起的人权成就我曾经结识一些中国朋友他们的生活条件得到很大改善他们对未来的生活有着更美好的期许中国区域性整体贫困得到解决完成了消除绝对贫困的艰巨任务今年年初中国宣布脱贫攻坚战取得了全面胜利消除贫困是全球共同面临的一个严峻挑战全世界仍然有很多人生活在极端贫困中中国政府设定了清晰的脱贫目标并为之付出不懈努力最终实现了目标中国在脱贫领域的成功实践充分说明了一个道理有志者事竟成中国各民族实现了平等团结互助和共同繁荣发展中国是统一的多民族国家这是中国的基本国情中国各民族多元文化包容并蓄给我留下了深刻的印象维护和发展各民族的平等团结互助和谐关系载入中国宪法民族区域自治制度是中国的一项基本政治制度这些都为中国各民族的发展提供了制度保障与此同时中国的整体发展也促进了各民族的共同繁荣人权的保障离不开法治的进步身为律师和大学教授我格外关注中国在法治建设方面取得的进展通过观察对比和深入研究中国法律的实施过程可以看到中国法律法规不断得到完善人权的保障范围越来越广法治的进步为中国经济更广泛地融入世界经济提供了机遇为在华外资企业的发展提供了更多保障体现出中国为不断创造更好的营商环境所作努力中国的法治建设并没有复制外国模式而是结合了本国的历史与现实建立了中国特色社会主义法治体系中国不断推动完善立法提升执法水平以及严格公正司法中国特色社会主义法治体系正逐渐发展成为一个现代充满活力先进的体系中华人民共和国成立以来中国宪法和法律法规一直承认和保护公民的合法的自由和权利某些西方国家存在对中国人权实践的严重误解和偏见他们有必要付出更大努力来了解中国的政治制度和法律体系以事实来评价中国人权事业的发展进步世界需要一个致力于推动全人类发展进步的中国中国长期坚持改革开放政策近年来持续推动共建一带一路这些为全球发展打开了新视角中国有自己的发展目标并专注于实现这些目标这有利于全人类共同进步希望各国可以为人类共同的发展目标一起努力作者为西班牙弗朗西斯科维多利亚大学国际关系系主任律师收起全文d,04月05日 23:03
4000,无心简影,英国出具国防与外交战略报告把俄罗斯定为最直接的威胁把中国描述为系统性竞争者并要增加英国的核武库3月16日英国政府公布了一份长达100页的国防与外交战略报告竞争时代的全球化英国中把英国能够储备的三叉戟导弹核弹头数量增加逾40据两名了解这份文件的人士透露英国首相鲍里斯约翰逊将于16日当天宣布英国的核弹头数量上限将从目前的180枚提升至260枚报道指出此举旨在巩固英国作为核大国以及美国稳固的防御盟友的地位也标志着英国不再坚持最近几十年一直奉行的不扩充核武库政策该报告还提到将俄罗斯确定为对英国最直接的威胁而英国今后将把战略重心转向亚洲而在提到中国时尽管英国最近在人权香港问题上频频找中国麻烦但报告将我国描述为系统性竞争者其得出的结论是在应对各种跨国挑战特别是气候变化方面中国和英国的合作至关重要像英国这样开放的贸易经济体需要与中国接触并对中国的贸易和投资保持开放该报告表示而在党内一些人要求对中国采取更强硬态度的压力下约翰逊对议员们表示英国必须与这个崛起的大国保持清醒的关系收起全文d,03月16日 22:36
1143,广州新闻电台FM962,住嘴吧反华政客们中国的国家安全和香港事务决不容外部势力插手干预香港十三届全国人民代表大会第三次会议正在审议全国人民代表大会关于建立健全香港特别行政区维护国家安全的法律制度和执行机制的决定草案受到广泛关注不出所料蓬佩奥佩洛西等美西方政客在第一时间就跳出来反对了有的表示担忧不安有的扬言将作出强烈回应有的甚至威胁要制裁香港我们不禁要问中国在自己领土上维护国家安全碍着了谁答案显而易见这些反华政客们恼羞成怒地大放厥词恰恰彻底暴露了外部势力干预香港事务干涉中国内政的政治谋算国家安全是国家生存发展的基本前提事关国家核心利益世界上任何国家无论实行单一制还是联邦制国家安全立法都是国家立法权力属中央事权中央政府对所属地方行政区域的国家安全负有最大和最终责任也享有和行使一切必要权力这是基本的国家主权理论和原则也是世界各国的通例香港回归以来维护国家安全的立法长期缺失在维护国家安全方面实际处于世所罕见的不设防状态尤其去年修例风波发生以来港独组织和本土激进分离势力在外部势力支持下实施触目惊心甚至具有恐怖主义性质的暴力犯罪严重挑战一国两制原则底线严重危害国家主权统一和领土完整令香港陷入极度动荡中全社会都付出惨痛代价面对如此严峻局面从国家层面果断采取措施完全合理合法具有放之四海而皆准的正当性世界上没有任何国家会对严重危害自身安全的行为坐视不管试问美国会允许自己国土上存在不设防的城市吗会允许外国插手本国内政尤其是国家安全事务吗己所不欲勿施于人事实上美国英国等西方国家制定的维护国家安全的法律汗牛充栋名目繁多包括人们熟知的美国在911事件后制定的爱国者法案云法案等而且在司法实践中形成了大量案例这些国家已构建涵盖立法执法检控审判以及罪犯改造等各方面的极严密的国家安全法律制度体系我们不禁又要问为何美西方国家自身可以组织严密的维护国家安全网络中国就不能采取措施在自己的领土香港堵住国家安全漏洞让国家安全和与之息息相关的人民权益面对巨大风险心里越是藏着阴暗的算计嘴里往往越是充斥漂亮的词藻美西方政客操着民主自由人权的老腔老调对中国香港事务说三道四事实上哪里是真正关心香港市民的利益福祉去年6月以来不断升级的黑暴揽炒令广大香港市民基本权利和自由受到严重侵害和威胁对此美西方政客们选择性失明非但不谴责还美化违法暴力为暴徒撑腰打气甚至出谋划策我们更要问问这些政客你们所谓的民主自由人权难道只属于一小撮暴徒而广大守法的香港市民就应该被黑暴剥夺民主自由人权中国从国家层面建立健全香港特区维护国家安全的法律制度和执行机制打击的是分裂国家颠覆国家政权组织实施恐怖活动的行为以及外部势力干预香港特区事务是为了维护绝大多数香港居民的合法权益和切身利益保障香港的长治久安和繁荣稳定香港是中国的一个特别行政区是直辖于中国中央人民政府的一个地方行政区域香港特别行政区维护国家安全立法的问题纯属中国内政任何外国无权干预中国政府维护国家主权安全发展利益的决心坚定不移反对任何外部势力干涉香港事务的决心坚定不移我们再次正告美西方反华政客及其所代表的政治势力就此住嘴吧趁早打消干预香港事务干涉中国内政的政治谋算来源新华社收起全文d,2020年05月25日 23:53
5055,阳谷诺康,胡锡进美国今年的经济增长被特别看好但它实吗干净吗QQ浏览器O胡锡进美国今年的经济增长被特别看好但它实吗干净吗只要溯源不能确定是在中国还好意想不到的收获是以后美国无论在舆论上如何鼓动它的自私已经暴露得淋漓尽致把人权当成价值观推行其霸权的能力大大削弱2聊城阳谷县,04月08日 15:12
612,散热风扇自动化,有什么好选择的你按他国出境条例走按国内条例进遵守隔离措施不就可以了如果你回来撒泼拿外网威胁国家那就劝他们不要回来了还是在他国好好享受自由和人权,2020年03月20日 23:40
6893,风语智者739,在13日的播放视频中美国脱口秀坎普先是借疫情抨击中国尽管只有全球人口的5中国让50万国民死于新冠病毒占了全球死亡人数的20说什么不关心自己人至少三分之一的死亡是由于中国不能保证人民的医保这是野蛮的灾难他激动说道说到这里坎普停顿了他看了看手里的记事本假装面带尴尬对着镜头说道抱歉了这说的是美国我们的政府我们的政府才是那个杀了50多万国民没有全民医保的政府接着他在种族和人权问题上上演了同样场景再说到中国侵犯人权问题他们关押囚犯的人数是全球最多的基本上每年都有超过200万人被关押而且还有相当严重的种族主义虽然他们18岁以下的少数族裔只有三分之一却占了18岁以下在押人员的三分之二中国关押儿童主要是因为他们的肤色或种族他先是批评中国一番但随后依旧发现噢噢这还是美国该死美国才是关押囚犯最多的国家每年关押200万人玩梗美脱口秀演员借新冠人权狂批中国却愤怒发现他骂的都是美国O玩梗美脱口秀演员借新冠人权狂批中国却愤怒发现他骂的都是美国来自网易新闻客户端网易新闻收起全文d,04月15日 15:57
