,博主昵称,微博内容,发布时间
3037,-红尘之莲,国务卿任期只剩下一个月的死胖子前两天又出来咆哮禁止所有侵犯人权的中国官员入境中国实在太厉害了美帝都怕得不敢动只敢消极的不让你去它们家玩你看伊朗美帝想杀谁杀谁对中国就不敢了所以咱要以无法入境美国感到光荣如果你好欺负美帝早就干掉你了干掉你然后再驻兵有个JB人权经过今年的新冠疫情之后国际货币组织IMF重新计算只要发展持续中国将于2027年超越美国美国是二战之后窜起来当老大的三战新冠成就了中国死胖子不让我们去我怀疑它们倒是会挤着来中国剩下一个月的人说的话成了遗嘱了有人会尿吗O网页链接收起全文d,2020年12月25日 23:24
6497,仲祎就是我,无耻的美国还有脸来说中国什么什么人权问题他们就是霸权主义该死的美国和他一帮的无耻小弟L仲祎就是我的微博视频,04月14日 21:07
950,拆台CT,钟南山说连花清瘟治疗新冠证实有效我还是那句话不管中药西药能治好病的就是好药既然连花清瘟确实有效又有中国病患的亲身经历做底气那么外国人该用就用命是自己的没了性命何来人权,2020年05月04日 23:22
7699,中国新闻社,东西问美国打人权牌为何扯上中国光伏产业继棉花之后新疆的光伏产业也被西方势力盯上了近期美国政客行业组织媒体接连给新疆的太阳能设备以及零部件制造贴上强迫劳动的标签试图将中国光伏产业排挤出国际市场近数年来以产业链脱钩科技脱钩为底色的对华脱钩牌成了华盛顿对抗北京的常规工具然而美国对华脱钩牌打得并不高明美国芯片巨头因丧失中国订单而影响研发投入抵制新疆棉花的西方大牌改变口风美国的光伏市场份额难撼中国光伏产业走向美国外交杂志曾分析选择切断与中国的关系可能导致美国与世界脱节中新社记者聂芝芯O短评美国打人权牌为何扯上中国光伏产业O短评美国打人权牌为何扯上中国光伏产业收起全文d,05月17日 15:26
3281,九十九座雪山,眼光放小点来看有这么不负责任的父母难保小孩以后不会出现心理问题研究儿童发展心理学的中国化不如研究研究父母心理学这证那证当个父母也要考个证当敲门砖呗tui放大点看dy的可实施性是需要各个方面保障的当事人医院要不怎么同流合污串通一气各个环节被金钱权力地位所污染就不算什么了那些钻着法律的空子无视人权的人顶着一副人皮觉得神不知鬼不觉的样子真是令人作呕有为所欲为收起那些人的鬼点子吧藏在下水道里不敢晒太阳的家伙收起全文d,01月18日 23:50
33,热爱美好的生活2021,全球鹰5566弱国无外交弱国无人权弱国只有躲起来哭有时候连哭的机会都没有加油中国敷尔佳吖弱国无外交感谢开国功勋们为我们创造的这一切,2020年01月08日 23:52
1527,召必战-白衣执甲,蓬佩奥可能没想到彻底改写人权历史的正是一位中国人乌有之乡O蓬佩奥可能没想到彻底改写人权历史的正是一位中国人,2020年07月19日 23:15
2528,泣泣再不见,帝吧101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧这就是太原市卫健委吞咽着患者鲜血踩着患者带血的纱布残肢尸体捞政绩向上爬太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位太原检察太原政法太原中院科大讯飞浦发银行上海机场民生银行中国石化中信证券三一重工招商银行保利地产中国联通上汽集团复星医药恒瑞医药万华化学贵州茅台山东黄金海螺水泥海尔智家三安光电闻泰科技海通证券伊利股份隆基股份中信建投中国神华工业富联兴业银行中国铁建国泰君安红塔证券农业银行中国平安中国人保交通银行新华保险工商银行中国太保中国人寿邮储银行中国建筑华泰证券京沪高铁光大银行中国石油中国中免中国银行中国重工汇顶科技药明康德洛阳钼业收起全文d,2020年11月10日 22:48
6861,浙江在线,美国侵犯人权五宗罪之三宁负天下的动乱输出国O美国侵犯人权五宗罪之三宁负天下的动乱输出国妄图搞垮中国洪博培们该醒醒了O妄图搞垮中国洪博培们该醒醒了,04月15日 17:03
4579,帝再尔,Aglaia7y他们自己不愿做中国人韩国人日本人不愿呆在自己国家上赶着去别人国家当孙子要心疼他们做什么累不累啊穷游旅行家充斥着人权种族问题的美国却频频把枪口对准中国说一些莫须有的笑话希望美国正视自己的问题我们亚洲人看到亚裔在美国这种处境真的心酸,04月06日 22:13
876,娜娜转身是晴天,英国ZF放弃了这些老人中国的留学生自发为老人们送上自我购买的口罩后来这个小哥上了中央台看到这些国外的老人他们是无辜的英国政府的猛虎操作也是没谁了说我们中国没人权但是我们中国正直的ZF从来不放弃任何一个公民的性命,2020年04月24日 22:40
4906,淮阴司法在线,赵立坚说美方泼中国脏水是想转移视线谎言越多越是心虚不已近日美方称其在涉疆问题上的举措是有意义的今天外交部发言人赵立坚回应美方越是孜孜不倦地炮制涉华人权谎言越说明对自身人权状况心虚不已只能靠脏水泼脏水转移视线赵立坚历数美国涉人权问题五宗罪并表示美国人权遮羞布早已遮不住其作过的恶历史和现实都已记录下它侵犯人权的条条罪状L央视新闻的微博视频来源央视新闻审核陈东发布安婧收起全文d,04月07日 17:22
84,张俊闲中文化风向标国际,风流传千古自始皇帝人殷鹏云中文化风向标国际总裁殷鹏云男19岁中国开封殷鹏云中文化风向标国际互联网创办权项人权誉人形像人禁止侵权冒诈转载,2020年01月14日 22:50
1158,sensirsirsirsirsirisiri,犊几一只浪鸭不要让鲍毓明掉出热搜笑不择颜_even他还没死吗一只小胖几啊鲍毓明给死Pita_Bergerr一定要保护好星星们,2020年05月26日 23:47
5490,香港中通社,西方借新疆棉花攻擊中國人權對華搞聯手制裁香港大律師湯家驊看不到所謂制裁有什麼影響力他又指隨便制裁不光彩反激發中國人更熱心國事視頻來源港人講地守护香港美国没资格居高临下同中国说话北京取代纽约成全球亿万富翁最多城市乒乓外交五十年22岁大学生在看守所完成论文答辩L香港中通社的微博视频收起全文d,04月10日 20:28
2606,233噗噗噗,沙河杨先生恨虚伪365沙河杨先生恨虚伪365他们死不爱国沙河杨先生中国公知虚伪性流氓性昭然若揭面对着彼岸的疫情失控中国公知全部哑巴了一样闭嘴不说一句话仿佛那死掉的25万美国人民就是活该再也不讲人权为何物也给不会说话的动物果子狸蝙蝠平个反还以公道,2020年11月18日 23:14
6569,锦衣卫熊猫后人,40城人均收入发布你被平均了吗我转你被平均了吗回答这个话题我不知道呀这一件事情我知道美国新冠肺炎疫情持续蔓延目前为止吧美国新冠死亡人数累计死亡病例超57万啦即使看到上海市某家公司物流企业仓库堆放的五十七万部手机放在场地上让我数清楚究竟有多少部手机57万部手机对吧不论物流企业工作人员当场清点这些手机的具体数量一天时间里是清点不清楚的如果把五十七万元钱拿到银行全部换成一元钱的硬币然后再使用货运卡车运输到另外一家银行去存钱的话57万元的这些一元钱的硬币让银行工作人员现场清点数清楚究竟是多少钱那么银行工作人员需要很长时间才可以清点完毕入库其实我不关注美国新冠疫情的治愈率病死率和累计确诊病例数哈哈哈哈哈哈美国周二新冠病毒死亡人增加813例我的答案是希望看到美国新冠疫情的报道美国新冠死亡人数这项数字请保持继续增长多多益善越多越好逐渐达到美国人口总和那么最好不过那么到时候我们去接管美国的土地资源和一切财富我从医院出生后到会说话就一直仇恨美国人仇恨日本人这份仇恨维持到我百年后病故时候我是苹果手机用户我认为苹果手机很好用我认为美国科技力量不行在我的想法观念里美国没有一件东西值得炫耀看着相关新闻报道从我有一个梦想到我无法呼吸美国人权状况劣迹斑斑我在手机前捂着肚子笑的前俯后仰的高兴坐在办公桌椅摇啊摇大家说这是啥态度就是这样的态度看待美国现实生活里的我是一位啥事也敢做的社会上的强者我肯定在为社会做出我的贡献和付出力量我在干啥事很多年里每年在社会上找事做揍人啊整个地区的流氓地痞们这些人都让我出面去揍过他们没有人敢在我面前提出质疑的意见打压涉黑组织赚钱啊揍人方式还赚钱中国国籍的公民生活幸福吧在生活中我是做事情野蛮至极的安徽籍男人我的麾下有一大帮的社会上混的兄弟们无论在中国哪个省市我们想出面去搞谁都是很容易办到的事在世界的规则古代白垩纪的后来侏罗纪公园的巨型动物没有了吧但是鼎鼎大名的清朝时候名扬天下的中国安徽省漕运青帮的组织成员的后裔们依然在社会上称王称霸威风八面不可一世的说法我不是属于黑的也不是属于白的都是不是的但是锦衣卫可以做到让任何遇见锦衣卫的人或者单位被动到陷入最危险的境地不可自拔黑夜中威风凛凛的锦衣卫办事横行天下战场上或者社会上锦衣卫办事的措施可以让别人心悦诚服不识抬举的人我看到多啦最后这些人被摁在停车场地揍得满脸是血躺在地上奄奄一息啊痛快吧收起全文d,04月14日 15:54
1072,龍別吃鐵粉WB,感动中国转她向世界说出真实的香港伍淑清香港企业家修例风波发生以来她严辞阻止乱港分子发起的学生罢课成为乱港分子的眼中钉肉中刺他们放言要声讨抵制伍淑清及美心集团2019年9月伍淑清现身联合国人权理事会例会向世界说出真实的香港致敬感动中国2019年度人物伍淑清,2020年05月17日 23:26
7710,新华国际,美国输出动乱导致全球性灾难中国人权研究会日前发表的一份报告指出自1776年宣布独立以来在240多年的历史中美国没有参与战争的时间不足20年美国在19世纪完成了从孤立主义到军事扩张的转变在对外掠夺的同时输出动乱导致全球性灾难美国立国之初军事和经济实力不强美国因此实行门罗主义外交政策将西半球划为自己的势力范围肆意干预拉美国家的内部事务随着美国综合国力的上升遭受美国之害的又岂止它的邻国和后院国家第二次世界大战后美国对外军事干预变本加厉把祸害扩展到全球范围美国在全球多地推广其所谓自由民主体制强推政权更迭恶果却由当地人民承担伊拉克战争就是典型的例子美国的入侵使当地宗教和民族矛盾激化极端组织伊斯兰国趁机在伊拉克和叙利亚攻城略地短时间内崛起为强大的恐怖势力美国2011年宣布从伊拉克撤军当地战事和各类袭击事件至今不断中东地区动荡的背后到处可见美国的身影美国为该地区国家带来的灾难至深至巨2010年开始美国在西亚北非助推阿拉伯之春所引发的动乱战争恐怖主义难民潮等后遗症至今难以消除直到今天战火仍在利比亚叙利亚和也门等国燃烧美国还在亚欧地区煽动颜色革命挤压俄罗斯的战略空间导致该地区战火不断在阿富汗美国以反恐为名出兵推翻了塔利班政权但迅速把烂摊子甩给北约2014年美国宣布撤军后阿富汗依然处于动荡之中至今恐怖袭击此起彼伏美国不但直接发动战争还在全球培植大量反政府武装其中不少成为恐怖组织成为国际恐怖活动源头据不完全统计从1945年第二次世界大战结束到2001年世界上153个地区发生了248次武装冲突其中美国发起的就有201次超过八成美国发动的多数侵略战争都是单边主义行动这些战争不仅夺去了大量军人的生命更造成了极为严重的平民伤亡和财产损失导致惊人的人道主义灾难美国到处煽风点火的做法应该结束了图为2004年5月25日在伊拉克首都巴格达一名女孩手持父亲的照片参加悼念仪式她父亲在美军袭击中身亡新华社联合国分社收起全文d,05月17日 14:00
6299,JC_初見,这个时候各种国际人权动环保组织各种专家不出来呼吁了以后哪个组织在bb中国怎样的就把日本反人类福岛核废水排海拍它们脑门上问问他现在在干嘛,04月13日 13:44
7732,鉴定审核,打倒警伞官伞中国的司法警察牛逼山东高长里被精神病多次到司法部反映至今没有处理市长热线市省长热线多次反映没有处理到北京反映就截访关黑监狱根本没有人权,05月17日 11:00
6827,菜鸟军虫,菜鸟军虫转发扩散赵立坚说美方以小人之心度君子之腹美国国家情报总监海恩斯14日表示中国对美构成的威胁无与伦比外交部发言人赵立坚回应拿着锤子的人看什么都像钉子美国企图永远维持世界霸权因此看谁都像挑战威胁这是典型的以小人之心度君子之腹赵立坚质问美方究竟是谁军费世界第一海外军事基地最多是谁建国240多年历史上只有16年没有打过仗是谁频频派军舰军机到处耀武扬威是谁打着民主人权的幌子到处搞渗透破坏颜色革命和政权更迭又是谁到处拉帮结伙不择手段地打压别国L菜鸟军虫的微博视频收起全文d,04月15日 18:44
4747,种花家的菌事兔,我国外交天团越来越霸气赞赵立坚列举美侵犯人权五宗罪奉劝美方不要对别的国家指手画脚via中国日报L种花家的菌事兔的微博视频,04月07日 22:40
7269,中国日报中文网,美国学者在BBC讲几句真相却被主持人频繁打断怒了请听我说完当地时间4月15日美国著名经济学家杰弗瑞萨克斯接受BBC关于气候变化问题的采访节目一开始主持人却以中国侵犯人权为前提来提问萨克斯直言我不知道为什么BBC只去指责中国在侵犯人权为啥不谈谈美国侵犯人权的行为呢萨克斯开始罗列美国在其他国家侵犯人权的具体行径还提到美国国内的种族主义和国会山骚乱中途却遭主持人屡次打断萨克斯最后只能说请听我说完我觉得你有关气候变化这个问题提问的前提就很奇怪这视频L这视频的秒拍视频收起全文d,04月16日 18:52
6898,泣泣再不见,山西省考太原市卫健委宫殿元主任请站出来承担起自己的责任还公平于百姓法律对太原市卫健委宫殿元滥用职权的做法是这样解释的医疗事故处理条例第6章罚则第54条第三项未将应当进行医疗事故技术鉴定的重大医疗过失行为或者医疗事故争议移交医学会组织鉴定的依法给予降职或者撤职的行政处分20177因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是法律赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利法律给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委宫殿元权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委宫殿元确实违法请别手软我的资料他们2方全有患者儿子李杰日期20184太原市小店区人民法院对我起诉太航医院已做出判决太原市太航医院在对李杰母亲的治疗中负有不可推卸的医疗责任这也侧面说明太原市卫健委宫殿元包庇太航医院的行为是违规的如何看待日本福岛核废水排海中国女足有多不容易让自己突然开心的方法核污水入海有多可怕流言究竟有多可怕大合唱为什么容易让人动容最好笑的购物经历家里穷对性格影响有多大学校的招生信息有多好笑父母去世姐姐是否必须抚养幼弟夫妻家庭地位由经济决定吗初次见面怎么开场女性展示身材有错吗古代状元真的有水平吗你被哪些玩笑伤害过成年人的崩溃只有五分钟你遇到过的好医生当众求婚算道德绑架吗很贵但绝对很值的东西新冠疫苗接种不良反应有哪些基金暴跌年轻人为什么躲不过被割国考行测股票今日看盘拜登特朗普省考四六级成绩国考国考公告国考职位表初级会计成绩中级会计四六级护考教师资格证微信基金A股创业板新冠疫苗核酸检测疫情防控收起全文d,04月15日 15:53
6780,战略安全与军控在线,美称中国对美国构成的威胁无与伦比赵立坚拿着锤子的人看什么都像钉子4月15日外交部发言人赵立坚主持例行记者会有记者提问美国国家情报总监海恩斯14日在参议院情报委员会听证会上表示中国日益成为与美国旗鼓相当在多方面挑战美国的竞争对手对美构成的威胁无与伦比中方对此有何评论图美国国家情报总监海恩斯图源澎湃影像对此外交部发言人赵立坚表示中国坚定不移地走和平发展道路我们从来没有主动挑起过一场战争也从来没有侵犯过别国一寸领土不对任何国家构成威胁事实一再证明中国始终是世界和平的建设者全球发展的贡献者国际秩序的维护者中国的发展是世界的机遇赵立坚说英语有句俗话叫拿着锤子的人看什么都像钉子美国企图永远维持世界霸权主导国际规则因此看谁都像挑战威胁都像钉子这是典型的以小人之心度君子之腹我想问问美方究竟是谁军费世界第一海外军事基地最多是谁建国240多年历史上只有16年没有打过仗是谁频频派军舰军机到处耀武扬威是谁打着民主人权的幌子到处搞渗透破坏颜色革命和政权更迭又是谁到处拉帮结伙不择手段地打压别国赵立坚强调中国的发展是世界和平力量的增长是世界的机遇而非挑战中方始终坚定维护的是以联合国为核心的国际体系和以国际法为基础的国际秩序而不是个别国家为维护自身霸权所定义的国际秩序在全球化时代以意识形态划线拉帮结派搞针对特定国家的小圈子才是对国际秩序的破坏终究是不得人心的也是没有出路的收起全文d,04月15日 20:21
3448,参考消息,外媒评述中美关系未定台湾前路隐晦新加坡联合早报网站1月31日发表题为中美关系未定台湾前路隐晦的文章称美国新任总统拜登已于1月20日就职未来中美关系新貌正在形塑中中美之间最敏感的台湾地区问题首次被美国智库列为今年最高级别的全球潜在冲突两岸互信早已荡然无存形势依然严峻学者多认为两岸对立对抗仍是未来两岸关系的基本形态总体形势依然严峻除非台当局回到九二共识的政治基础全文摘编如下拜登过去受访时曾提及俄罗斯是美国最大的安全威胁中国是美国最大的竞争对手淡江大学国际事务与战略研究所副教授李大中向联合早报指出拜登曾这样描绘美国应有的外交政策正视中国大陆崛起造成的挑战重回多边组织他任用的也是经验丰富的人士比较稳健务实新任国务卿布林肯虽不同意特朗普政府对中国大陆的一些作为但肯定特朗普政府对其采取强硬态度他重申美国对与台湾关系法的承诺期待台湾地区在国际社会扮演更重要的角色但谈及台湾地区参加必须以国家为会员身份的国际组织时态度有所保留并会检视特朗普政府下台前解除的台美交往限制台湾政治大学副教授赖岳谦向联合早报说拜登政府要员在听证会上强调要同中国竞争后面又补上要符合现实在气候变暖和其他部分要合作为何不把其他讲明白就是预留伏笔硬话讲在前是为了满足华盛顿反华的氛围真正要做的事在后因为美国仍要寻求和大陆合作的可能性曾在克林顿时期担任助理国防部长与拜登交情匪浅的哈佛大学肯尼迪政府学院创院院长艾利森本月接受台湾TVBS专访时直言拜登理解世界上只有一个中国这个中国的首都在北京台湾地区这个独立国家并不存在美国也不会承认台湾地区独立拜登政府很清楚利弊得失唯反中是当前华盛顿主流思想其政府又是脆弱多数拜登必须在政治军事方面对大陆展现强硬姿态但也必须对支持他的华尔街金主和在大陆布局的跨国企业有所交待因此一般认为中美关系会有一定程度的缓和例如贸易战紧张情势或关税会降低但拜登会联合盟邦在人权方面对大陆施压在此大气候下过去作为美国抗中急先锋的台湾地区处境便有了微妙的转变从好的方面说台湾地区无须再充当美国的马前卒与大陆几近兵戎相向的危机相对降低但另一方面台湾地区自主性也会受限学者多认为两岸对立对抗仍是未来两岸关系的基本形态总体形势依然严峻除非台当局回到九二共识的政治基础新的中美局势开展或许给两岸关系注入一丝生机收起全文d,02月01日 22:20
238,林燕华师兄,COVID19命名现场画面大乘佛法佛教大科学刘玉珍老师主讲打赢新型冠状病毒疫情阻击战人民群众有方法视频链接O打赢新型冠状病毒疫情阻击战人民群众有方法刘玉珍老师主讲打赢新型冠状病毒疫情阻击战紧紧依靠人民群众就是中国人权视频链接O网页链接打赢新型冠状病毒疫情阻击战中国民众向世界,2020年02月11日 23:55
1909,泣泣再不见,太原太原市要创建全国文明城市请先把太原市政府里的曱甴抓干净吧太原市卫健委阴间阳间都祸害活着与去世的全不放过这样举全市之力创文明城市是哄鬼呢老百姓会信你们你们捞政绩老百姓的事没人管少点标语口号公务员上街装样子捡烟头搞点实际的吧为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位sxrtv新闻中心山西都市110山西日报太原市政府贪官受贿房房产投资理财投资买房房地产二手房房价保险买房者说开发商学区房房产头条楼市杂谈健身健身房运动减肥小区物业绿化业主烟戒烟爆珠烟香烟人民币美元人民币汇率港币外汇数字货币数字经济经济金融酒葡萄酒鸡尾酒白酒泸州老窖啤酒茶收藏古董翡翠文玩珠宝中国银行收起全文d,2020年09月15日 21:56
1062,龙腾世纪战天地,因新冠每病逝100人其中有295个美国人美国人口为中国14113个英国人英国人口相当于中国一省105个意大利人92个法国人91个西班牙人15个中国人什么是人权不让人民生活在死亡的恐惧下才是人权据世卫截至5月16日16时04分全球确诊新冠肺炎4396392例死亡300441例全球新冠肺炎死亡超30万例2深圳园岭新村收起全文d,2020年05月16日 22:38
8382,鲁网,悦读天下国际锐评丨真实的西藏击碎西方反华势力的人权谎言中国政府21日发表西藏和平解放与繁荣发展白皮书全面展示了西藏和平解放70年来的发展成就白皮书中翔实的史料和数据击碎了西方反华势力在涉藏问题上炮制的种种人权谎言让世界看到了一个真实立体的西藏O国际锐评丨真实的西藏击碎西方反华势力的人权谎言收起全文d,05月22日 18:04
1574,挽枝君,现在年轻一代思想上有两个问题没有完全解决一个是为什么中国非走社会主义道路不可为什么非要坚持党的领导不可另一个是如何用马克思主义观点来看待民主自由人权问题实际上自由也不能为所欲为影响别人我们的宪法规定了中华人民共和国公民应享受的种种自由和权利但同时,2020年07月29日 23:43
6689,jiojio白手套,除了韩国中国反对欧盟西方全世界集体沉默这就是第一次试探性赤裸裸的核打击美国恨不得你多个几千万人得癌症呢毕竟你中国水资源比我们美国缺乏多了这些政客连自己人民的生命都不在乎还在乎你几千万人得癌症真是笑话大和民族就算有很多优秀和值得尊敬的人和无可作为的民众但总体来说就是遵小礼而失大礼和美昂撒匪帮一样都是世界的毒瘤天天人权和普世价值挂在嘴边就连和平这个最重要的价值都不敢谈的国家一样是这个世界的毒瘤愿日本和美国爱好和平的人站起来福岛核废水57天可废掉半个太平洋收起全文d,04月14日 01:15
2515,暴哥猛料,加拿大严重侵犯孟晚舟人权这是华为和中国的奇耻大辱啊,2020年11月09日 22:07
2666,盛善心儿711,水龙or火龙孟晖的蔷薇苑从鼻孔喷火这是西方的龙的传统吧我印象里龙都是从嘴里喷火的不过中国的龙喷不喷火我都开始糊涂了萧清卿逼逼西刚一节目也是讨论咋一边跟dragon做生意一边搞人权扯tm一堆陈词滥调最后一句thefirefromthedragonsnostrillisnearerandnearer,2020年11月23日 23:30
1814,环球网,英国工党女议员跳出来妄评港警拘捕行动还呼吁制裁香港高官梁振英批夜郎自大对于香港警方拘捕违反香港国安法的乱港分子英国工党国会议员柴萍恩SarahChampion又跳了出来她扬言要与香港人同行还吁英国政府对侵犯香港人权的香港高官实施制裁确保他们不能因英国国民海外护照BNO救生艇计划而得益对此全国政协副主席梁振英以夜郎自大反击还给出哈哈两个字梁振英批英国女议员夜郎自大据香港东网报道柴萍恩周五4日发文对香港警方拘捕违反香港国安法的乱港分子妄加批评她声称未来数月会继续游说英国政府采取紧急行动并表明要与香港人同行云云在英国国会跨党派香港小组APPG担任副主席的柴萍恩还吁英国政府关注APPG的调查报告并慎重考虑该小组的建议包括对侵犯香港人权的香港高官实施制裁确保他们不能因英国国民海外护照BNO救生艇计划而得益对于柴萍恩的上述言行全国政协副主席梁振英今5日晚在脸书发文驳斥梁振英以夜郎自大4个字予以反击对于柴萍恩呼吁英国政府制裁侵犯人权的香港高级官员确保他们不会受惠于英国国民海外护照BNO救生艇计划梁振英给出哈哈两个字有香港网友称柴萍恩的言行笑死人还有人称英国的BNO救生艇计划根本就是个骗局只有没脑的暴徒才会信8月4日就是这个英国国会跨党派香港小组发布了一份针对香港警方的报告要求英国对香港特别行政区行政长官林郑月娥香港警务处处长邓炳强等香港高级官员进行制裁报告中还一再提及中英联合声明要求英国政府根据该声明与香港特区政府合作保障人权8月5日香港特区政府对英国国会跨党派香港小组发表的调查报告表示强烈不满及反对表示英国国会跨党派香港小组不代表英国国会而报告内容来自声称不具名或匿名人士提供的资料对香港提出的所谓制裁的理由没有实质证据就报告中有关中国制定香港国安法的偏颇论述特区政府发言人表示自回归以来香港特区一直严格按照香港基本法的规定落实一国两制原则实行港人治港高度自治每个国家都有权利和义务维护国家安全国家安全属中央事权特区在过去20多年里未能通过本地立法维护国家安全因此中央制定香港国安法绝对合情合理合宪合法特区政府发言人指出自香港国安法制定以来部分英国政客借此大做文章漠视其本国也有维护国家安全和主权的法例及执行机制对香港暴徒的严重违法行为视而不谈更以去年香港警方的行动为借口高调表示会采取某些针对香港的措施或法案特区政府对此表达强烈不满O英国工党女议员跳出来妄评港警拘捕行动还呼吁制裁香港高官梁振英批夜郎自大收起全文d,2020年09月05日 22:28
8158,山地玫瑰55555,坐等法国变成第二个印度狄箐查了下髪国当日确诊一万七才处于第三轮高峰下坡的半山腰三轮是一轮比一轮高这还解封什么啊搁中国早就天塌了民主大国的低人权优势羡慕不来,05月20日 15:49
506,永生极恶神,311优秀的问题角度但纽约时报之流似乎并不担心病魔会夺走多少生命而是反复算着政治账还有经济账这种赤裸裸的金钱至上观念似乎是资本主义社会的真情流露中国的人权和欧美的人权的立题点不同1566kg回复柚子芒果山楂敌在中宣可不是随便说说的太让人生气了,2020年03月11日 23:55
1445,联宏观察在线,镱馨2760看你嚣张到何时司法公正在中国还有一段路要走以鹰潭市原市委书记叶春原公安局长周天保流氓候和平为首的黑恶势力滥用公权力公然对抗国家法律践踏人权和宪法的尊严以莫须有罪名侵犯人权一手制造冤假错案,2020年07月07日 23:15
8099,上城贺天明,从一开始他们就在作假清廉杭州浙江公安紫光阁中国人权网,05月19日 04:42
3331,v东冬大叔v,年初中国封锁武汉时那些公知和反华分子攻击中国不讲人权现场出来走两步也攻击英国不讲人权啊你们怎么保存沉默默不作声了呢感谢你们用沉默证明自己是坏人害人精大家知道了谢谢啊呵呵,01月23日 23:49
