,博主昵称,微博内容,发布时间
2696,_昵称都被占了,星河流川媚黑媚外发情母畜以及她们的杂种必须像对待癌细胞一样毫不留情地清除干净敢留在中国等待她们的就是死亡这是是非问题不是人权问题所有华夏儿女共同的责任就是清除掉这些脓疮,2020年11月26日 22:13
6392,塞北胡杨5,美国实在没有权利在这个世界上谈人权了反正他说假话扯谎不打草稿就连西方的很多正直人也看不下去了动不动就以违反人权的名义制裁意大利前驻华大使白达宁在接受意大利当地媒体罗马灯塔采访时表示美国及欧盟近期对中国的制裁是违反国际法的行为制裁没有通过联合国安理会机制且是单方面做出的决定白达宁表示如今美国的经济地位面对多个国家的崛起变得没有那么重要通过非法战争和系统性对人权的侵犯美国的可信度更是以自由落体的方式在下降伊拉克60万人叙利亚25万人利比亚至少2万人的死亡还有也门和阿富汗的死伤美西方所谓的人权实际是美国的权利违法美国的权利就是违法了人权一副赤裸裸的侵略嘴脸暴露无遗2武汉日月山水收起全文d,04月13日 07:32
5051,huahaoyueyuan1,得民心者得天下这是千古不变的铁律中共中央一定要知道任何人伤害老百姓的人权就是等于伤害党的政权之逻辑对打压上访的政法人员必须严惩不贷现在的中国国家信访局不但当了中转局还有各地政法官员在中国国家信访局门口非法抓捕上访人你说老百姓到何处说理,04月08日 15:25
1849,浮博一Celeste,1997年4月15日联合国否决了第七项反华人权提案在美国的控制和支持下自1990年以来一些西方国家在联合国人权会议上7次以关心中国人权状况的名义提出反华法案中国与发展中国家联合起来挫败了西方国家在人权问题上搞双重标准通过人权问题干涉中国内政的企图2南京江苏省电信局电信大厦,2020年09月09日 23:46
2028,泣泣再不见,法官说法2太原太原市要创建全国文明城市请先把太原市政府里的曱甴抓干净吧太原市卫健委阴间阳间都祸害活着与去世的全不放过这样举全市之力创文明城市是哄鬼呢老百姓会信你们你们捞政绩老百姓的事没人管少点标语口号公务员上街装样子捡烟头搞点实际的吧为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位山西广播电视台山西晚报山西省人民政府山西综合广播世界人权宣言新冠肺炎疫情凸显美式人权危机中国人权研究会发文评美式人权中国人权研究会发文揭美式人权危机联合国人权理事会为了公平正义中国人权观察中国接受联合国人权审查中国人权比美国号五倍人权文明城市遇见最美城市46城喜提垃圾分类重点城市创建全国文明城市社会社会新闻社会百态社会主义核心价值观这就是中国军人关注民生民生民事社会创建文明城市文明创建安全文明出行创建全国文明城区太原市创建全国文明城市世界人权日国际人权日世界人权宣言自由民主中国人权老百姓人民群众美国的人权之下收起全文d,2020年09月27日 22:02
910,大梦梦爱蒙奇奇,蓬佩奥看完美国大使馆发的蓬佩奥的采访报道开口闭口就是世卫组织欺骗未能及时得到信息美国人现在说话都是随口说的了喷我们现在已经不走技术流开始狂喷模式白眼圈说肯定是中国的死亡人数多闭眼说瞎话的能力真的是要给他点个赞你们再过几天死亡人数都跟我们确诊人数一样你们不就是做不好推卸责任么美国人民的辛酸泪你们看到了么你们还不认真对待还不加强国际合作还在推卸责任蓬佩奥还记得你说过的话么我们撒谎我们欺骗我们偷窃我们还有一门课程专门来教这些这才是美国不断探索进取的荣耀美国的荣耀在哪里美国人的辛酸泪和哀嚎你们看到了么你们听到了么还记得那个丈夫死了几天没人收尸和尸体住了几天的黑人妇女说的话吗这是我们的城市我们被像屎一样对待生活在一个对待民众像屎一样的国家人权呢收起全文d,2020年04月28日 22:45
6799,Si0np,赵立坚五问美国谁是真正威胁15日针对美政客近期宣扬中国威胁论外交部发言人赵立坚说我想问问美方究竟是谁军费世界第一海外军事基地最多是谁建国240多年历史上只有16年没有打过仗是谁频频派军舰军机到处耀武扬威是谁打着民主人权的幌子到处搞渗透破坏颜色革命和政权更迭又是谁到处拉帮结伙不择手段地打压别国收起全文d,04月15日 19:41
7161,PresleyTLBSJ,BBC记者晒打中国疫苗照片BBC出来的新闻可能是中国共党强迫所有驻华记者打中国疫苗不打就要驱逐出境中共毫无人权真是怕了BBC了,04月16日 21:42
2253,众木成林1976_81727,蓬佩奥不满中国当选联合国人权理事会成员中方自己多照照镜子O网页链接,2020年10月15日 23:30
6865,香港經濟日報,BCI悄悄移除抵制新疆棉花声明中国环球电视网CGTN报道良好棉花发展协会BetterCottonInitiativeBCI删除了抵制中国新疆棉花的声明BCI此前宣布停止在中国新疆维吾尔自治区的所有现场活动但现在BCI网站已再无法查看这份抵制新疆棉花的声明BCI未有解释原因BCI去年8月宣布对所有中国新疆棉企无限期取消担保认证让新疆棉产品进入了国际贸易黑名单BCI其后声称新疆地区存在强迫劳动和其他侵犯人权现象不符合组织的行为标准因此停止在新疆的所有活动BCI行动随住美国等西方国家近月就新疆议题制裁中国而发酵BCI多间会员公司HMNikeUniqloZara等表示停止采购新疆棉花引起中国民众抵制日本品牌无印良品周三14日则宣布会继续使用新疆棉花无印良品母公司委托第三方机构到新疆实地考察后表明并无发现任何严重违规行为事实上BCI上海代表处此前亦指出BCI中国项目团队严格遵照BCI的审核原则从2012年开始对新疆项目点所执行的历年第二方可信度审核和第三方验证从未发现强迫劳动BCI是总部位于瑞士的非盈利国际组织成立于2009年在中国印度巴基斯坦伦敦设有办事处宗旨是促进更好的棉花种植标准中国官媒指出BCI的金主是美国国际开发署USAIDBCI取消了新疆棉花的认证替美国在主要世界市场执行了美国制裁切断了新疆棉花用于生产出口外贸服装的渠道中方认为美国捏造新疆人权议题旨在尝试在中国内部制造动荡遏制中国发展收起全文d,04月15日 16:59
455,43公斤的大大肉肉丸,系风捕影DDway真的落后问题方方和小猴笑掉大牙的中国人权Jinguji_ymir字幕少女最重判三年这还是改过的以前连牢都不用做Hey是SuSu啊晕了侯虹斌中括号没有心每天都在增加迷惑知识一个藕塘的凯吹买只熊猫判10年以上买两只鹦鹉判5年以上买个女人,2020年03月06日 23:12
3096,理智型买买买选手,我们中国女人是有多麻木看到堕胎合法第一个反应居然是遇到了不值得人这是女性权益进步的胜利是女人拿回自己子宫的权力是掌控自己的身体自己的人生这是基本人权结果居然只想到遇到不合适的人,2020年12月30日 23:03
5721,皮卡皮卡丘看星星,洗完澡穿着大裤衩子边走操场边背书背完2018中国人权事业白皮书前言的我看这个笑出了猪叫声背完书果然不同,04月11日 22:16
3149,中年的圉,中国的社会主义基本被否了至少从经济基础层面现在新冠证明给你看如皋老猫这就是美西方国家为何控制不住疫情的根本原因他们考虑的是自己的权益什么自由民主人权都是凌驾于整个社会之上,01月05日 23:30
4892,无为李爷,李爷我代表60万粉丝敦促美国政府切实保护美国人的人权美国驻华大使馆做个人吧,04月07日 17:34
1862,青青在微博,德国人的人权标准请不要拿中国人的人权标准做比较正如中国人遇到疫情全民戴口罩以西方人不鼓吹戴口罩四处播毒世界之事,2020年09月10日 23:20
2243,华中科技大学人权法律研究院,我发表了头条文章外交部中国政府高度重视促进和保护人权O外交部中国政府高度重视促进和保护人权2武汉华中科技大学,2020年10月15日 23:59
8051,政委灿荣,美国众议院议长佩洛西本周二在美国国会听证时呼吁对2022年北京冬奥会进行外交抵制以应对中国新疆所谓的人权问题佩洛西所说的外交抵制是指运动员正常参赛但世界各国领导人和皇室成员拒绝到现场观赛在2008年佩洛西就曾以中国西藏所谓的人权问题呼吁时任总统小布什抵制北京奥运会开幕式但小布什最终仍同另外80多位世界各国首脑共同出席了开幕式北京2022年冬奥会收起全文d,05月19日 11:36
5783,每日军视,军事新闻在缅甸设禁飞区伊拉克利比亚教训不远不来问问中国意见中国外交有一个布局叫做大国是关键周边是首要发展中国家是基础多边是舞台很多朋友都可能听说过这句话如果抓住这条线的话很多热点问题能看得更清晰比如邻国缅甸在中国外交布局中就属于首要的周边首要二字说明了邻国局势的重要性和地位有些事情拖久了必定出幺蛾子最近有一个非常值得警惕的动向缅甸前民选政府任命的驻联合国常驻代表觉莫敦4月9号呼吁联合国为缅甸划定禁航区并实施制裁是的没看错是缅甸人呼吁划禁飞区这位大使在安理会非正式会议上说国际社会必须立即采取强有力的集体行动对我们来说时间是关键请现在就行动如果真要设立的话是我有记忆以来在中国周边首次设立禁飞区禁飞区大家有印象的可能是伊拉克和利比亚1991年美英法设立伊拉克库尔德人安全区随后正式移交给联合国1992年8月美国等在伊南部北纬32度以南地区设立禁飞区1996年9月美国又将禁飞区扩大到北纬33度以南地区再次剥夺伊拉克空中飞行权利利比亚的禁飞区更近了2011年联合国安理会决定在利比亚设立禁飞区决议说为了保护利比亚平民的安全除以人道主义救援为目的和负责撤离外国侨民的飞机外禁止所有飞机在利比亚领空飞行利比亚政府的飞机不能在自己领空上飞还能想到的是波黑禁飞区乌克兰禁飞区等禁飞区顾名思义是在冲突情况下某些国家或组织在冲突地域划定的特殊限制空域只有在国际组织授权的前提下建立这种禁飞区才具有合法性以联合国的名义干了什么好事么我亲自报道了利比亚伊拉克两个国家的战争一直有个疑问如果没有禁飞区这两个国家人民的命运是不是就一定更糟糕历史没办法去假设但我能确信亲眼所见的是禁飞区设立之后两个国家的元首萨达姆和卡扎菲都成了极其悲剧性人物而且两国动荡至今这一切都和当初禁飞区的设立外力压制当地政府军事力量强力干预有直接关系设立禁飞区的实质是拉偏架以保护所谓人权之名行肆无忌惮干涉内政之实话题说回这位缅甸大使的要设立禁飞区的呼吁其实非常危险由谁来划定禁飞区禁飞区怎么划什么情况下才撤销这些问题细思极恐更何况是在中国家门口无异于引狼入室联合国缅甸问题特使伯格纳女士这几天到亚洲东盟多国访问但她访问缅甸的申请被拒绝联合国特使是不是能主持公道正义是个很大的问号被拒绝不是没有理由邻国事无小事再体会一下中方对缅甸局势的三个避免一要避免继续发生流血冲突防止局势恶化失控二要避免联合国安理会不当介入损害缅甸主权并导致事态进一步复杂化三要避免一些外部势力在缅甸国内推波助澜火上浇油通过搞乱缅甸谋取私利考虑到缅甸风波的预后中国已经在做必要的准备把缅甸问题引回东盟机制加以协调解决当然是首选中国还会以自己的方式同缅甸各方保持接触沟通推动缅甸局势尽快回稳降温再体会一下外交布局中那句周边是首要中国为这个首要费尽思量用历史照见现实在中国家门口让不相干的国家来设立禁飞区这个先问问中国征询中国的意见毕竟中国是缅甸最重要邻国联合国安理会5常之一问问中国跟中国打招呼这是起码的尊重如果试图绕开中国在缅甸设禁飞区他们到底想干嘛收起全文d,04月11日 16:01
4083,无为客pra,对欧方10名人员和4个实体实施制裁欧洲还一些人还在扮演人权卫士先把自己国家的事情整明白再说吧管好自己的事少操点别人的心回头看看自己的疫情控制住了吗犯罪率下降了吗要真是关心人权问题首先应该是祝贺中国脱贫攻坚让几亿人吃饱穿暖拜托绝对贫困全世界那么多人权问题不去管就针对中国造谣中伤居心何在不是很明显吗不过就是配合美国主子起舞而已收起全文d,03月22日 23:32
6274,老郑说话,赵立坚表示我想问问美方美国累计新冠肺炎确诊病例超过3000万死亡人数超过56万分别是中国的300倍和110多倍美国死亡病例人数已经超过在一战二战朝战越战中美军死亡人数总和美国疫情应对可以说是一塌糊涂惨痛失败相比而言中国抗击疫情取得了重大战略成果我不知道美国个别政客从哪里来的底气和颜面来标榜美式人权来批评中国的疫情应对收起全文d,04月13日 16:36
6656,龘楓起兮,沈阳上海独立思考为了帮反华势力张目这位独立思考的博主林奶粒生生制造了一个名词性别恐怖主义来污蔑中国居然在官媒界面新闻发表出来为反华势力故意制造的人权事件提供理由提供理论混淆事实为反华行为站台摇旗鼓号与其他反华分子遥向呼应原来只要爱国就是性别恐怖主义或者其他恐怖主义和它的主子抹黑别人一个口吻收起全文d,04月14日 09:03
2457,啊key呀,滙盛专栏然后他们瞄准了我中国病毒和黑人人权的背景联系O滙盛专栏然后他们瞄准了我中国病毒和黑人人权的背景联系,2020年11月03日 21:56
6492,南海网,小编推荐1玉渊谭天丨2分钟总结视频揭美国大型双标现场O玉渊谭天丨2分钟总结视频揭美国大型双标现场2世界祸乱之源国际锐评丨美国种族主义是对人权的羞辱和践踏O世界祸乱之源国际锐评丨美国种族主义是对人权的羞辱和践踏1中国足额缴纳会费坚定支持联合国工作并积极践行多边主义O中国足额缴纳会费坚定支持联合国工作并积极践行多边主义2国际锐评丨更均衡更开放中国外贸开门红不简单O国际锐评丨更均衡更开放中国外贸开门红不简单中国新冠疫苗运抵毛里求斯中毛抗疫合作进入新阶段O中国新冠疫苗运抵毛里求斯中毛抗疫合作进入新阶段1这些西藏姑娘为什么叫卓玛答案太美了O这些西藏姑娘为什么叫卓玛答案太美了2苦难和新生西藏翻身农奴影像档案索朗杨佩O网页链接1新闻11丨日本核废水入海核试吗合适吗O新闻11丨日本核废水入海核试吗合适吗2拉全世界买单日本一意孤行排核废水入海O拉全世界买单日本一意孤行排核废水入海3反对一倒了之一图看懂日本核废水排海危害O反对一倒了之一图看懂日本核废水排海危害4一意孤行排污入海日本要拉全世界买单O一意孤行排污入海日本要拉全世界买单收起全文d,04月14日 21:13
7706,中国新闻网,东西问短评美国打人权牌为何扯上中国光伏产业继棉花之后新疆的光伏产业也被西方势力盯上了近期美国政客行业组织媒体接连给新疆的太阳能设备以及零部件制造贴上强迫劳动的标签试图将中国光伏产业排挤出国际市场近数年来以产业链脱钩科技脱钩为底色的对华脱钩牌成了华盛顿对抗北京的常规工具即根据美国政治需要将中国某一产业尤其是优势产业当作假想敌联合盟友进行围剿中新社记者聂芝芯O短评美国打人权牌为何扯上中国光伏产业收起全文d,05月17日 14:38
7952,围脖摘要,佩洛西抵制北京冬奥会当地时间18日美国众议院议长佩洛西在国会两党听证会上以中国侵犯人权为由呼吁美国对2022年北京冬奥会进行外交抵制还妄称如若全球领导人参加冬奥会将丧失他们的道德权威随后中国驻美国大使馆发言人刘鹏宇就美国试图干涉中方冬奥会一事做出回应美国没有立场谈道德权威也没有资格谈人权以及恶意污蔑中国L观察者网微丢视频的微博视频2如皋市收起全文d,05月19日 18:07
1148,陈信绿,monelle中国人就没有这么爱美国自从老美感染人数飙到100万以后我就懒得再关心他们了昵称是马甲家的大学生从这个角度看国庆确实暴露了ESC7655疫情中苦难下美国从政府到人民虽千万人往生矣仍然最关心我们中国人的人权真的太感动了paingod看完心里暖洋洋,2020年05月25日 23:36
6184,猎头de微博,在美国带领下欧盟加拿大英国纷纷对华制裁日本会加入进来吗众所周知以美国为首的G7集团正在以人权等问题为借口对中国进行制裁而一向对美国亦步亦趋的日本是否会跟着美国制裁中国菅义伟这次遇上难题了如果不跟随美国步伐必然会遭到美国的责难军事分享官紫龙防务观察微博公开课L紫龙防务观察的微博视频收起全文d,04月13日 21:21
3996,群众新闻网,中国驻埃及大使馆启动在埃同胞接种新冠疫苗工作O网页链接泰国将增购中国新冠疫苗O网页链接德法意也拉响警报阿斯利康疫苗又给欧盟添堵了O网页链接拉脱维亚暂停接种阿斯利康新冠疫苗O网页链接新疆维吾尔族妇女代表在联合国人权理事会介绍她们的幸福生活O网页链接澳前外交官澳媒对中国的无知与偏见根深蒂固O网页链接收起全文d,03月16日 22:52
3285,RACHEL200610,为什么要反对代孕因为我是女性我不想不自由如果中国合法代孕物化女性女性地位更低就是商品而不是人这是女性有没有人权的问题不想突然被抓永久失去自由不想像机器人一样不停产子生一个都怕不想生更何况被代孕无人身自由思想自由生子自由被不断代孕身体受到严重破坏指不定哪天就早逝要知道生孩子对女人来说就是个可怕可能丧命的事生这么多那是多少倍的危险离婚冷静期国家都不顾广大人民群众意愿实行那合法代孕还会远吗防微杜渐希望人造子宫赶紧出来物美价廉而不是被代孕女性物美价廉目前中国没有合法代孕都存在代孕那合法后呢大部分女性都很危险没有女人能逃过坚决反对代孕收起全文d,01月18日 23:28
3140,河洛生木,中国抗疫保障人权劳动法形同虚设欧美国家工会保障劳动者抗疫形同虚设客观上讲二者都是对人权或生命权从不同角度的保障在现阶段没有国家存在十分完善或完全落实人权保障体系这个前提下个人认为二者并不存在孰优孰劣至少在我们落后的这一方面还有太长的路要走,01月04日 22:47
1256,四川名医,华春莹连举数例回应赴澳旅行提醒还不够有说服力外交部发言人华春莹在8日的例行记者会上回应中方发布赴澳大利亚旅行提醒等相关提问表示过去一段时间来澳国内针对中国华人乃至亚裔的歧视现象层出不穷澳媒体上有大量报道比如一些澳政客和媒体将新冠病毒称为中国病毒恶毒篡改中国国旗国徽图案很多在澳华侨华人遭受言语侮辱甚至围攻伤害一些华人和亚裔家庭财产遭到破坏华人和亚裔在日常工作中遭受不公正待遇悉尼墨尔本布里斯班等多个城市出现带有对华种族岐视意涵的涂鸦或文字根据澳大利亚人权委员会统计今年第一季度已有数百名亚裔投诉遭受种族歧视种族歧视投诉占比高达25据澳大利亚广播公司报道4月一周内就发生3起针对华人家庭的种族主义袭击新南威尔士州今年1到4月收到241起种族歧视投诉昆士兰州警方3月到5月初收到22起种族歧视报案这些难道还不够有说服力吗中国之声收起全文d,2020年06月08日 23:10
817,落日余晖198605,各国都有自己的责任该追责世卫若外国在中国封锁武汉的同时也采取同步封锁中国海陆空的措施用中国其它省份追踪武汉旅行史者一样隔离有中国旅行史的各国人全球就不会现在这样但显然代价太大不管是经济方面还是人权方面都做不到像中国这样果断并且当时世卫也不建议中国也会抗议,2020年04月13日 23:30
3294,每乌拉圭人要打14只袋鼠,嗨呀是小陈跟996一样啊十万你愿意996自然五万四万也有人愿意996五十万可以找到985的代孕妈妈五万可能就能找个农村的代孕妈妈中国还有这么多穷地方穷人呢偏远山区的妇女可能连人权都没有这代孕要放开了还能是你情我愿就能解释的了的,01月19日 23:31
6937,BULMA成元立绘,玩梗美脱口秀演员借新冠人权狂批中国却愤怒发现他骂的都是美国有事搜一搜没事看一看O网页链接,04月15日 14:29
5362,液压砖家,美国为反击中国视为最严峻对手将会与盟友合作高呼要正面交锋拜登顺手牵羊还在不断泼脏水美国人杀人如麻还胡说八道将直面所谓经济恶行反制其侵略性胁迫性的行为并继续反击人权知识产权和全球治理攻击,04月09日 16:57
542,lost困,7omo腹黑后妈月2020年居然有幸看到万人坑浣保会会长神功已练成这些烂政权是从中世纪穿越来的吗DKman中国建医院英国建太平间美国挖万人坑那麻里里二代册那人权和自由呢小贞灭绝系公知快点啊可以直播连线十天火速挖坑数亿美国网友在线监,2020年03月14日 23:44
6469,泣泣再不见,榆次太原市卫健委宫殿元主任请站出来承担起自己的责任还公平于百姓法律对太原市卫健委宫殿元滥用职权的做法是这样解释的医疗事故处理条例第6章罚则第54条第三项未将应当进行医疗事故技术鉴定的重大医疗过失行为或者医疗事故争议移交医学会组织鉴定的依法给予降职或者撤职的行政处分20177因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是法律赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利法律给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委宫殿元权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委宫殿元确实违法请别手软我的资料他们2方全有患者儿子李杰日期20184太原市小店区人民法院对我起诉太航医院已做出判决太原市太航医院在对李杰母亲的治疗中负有不可推卸的医疗责任这也侧面说明太原市卫健委宫殿元包庇太航医院的行为是违规的我爱美女电影赤狐书生我和我的村庄明星社会性死亡现场格莱美提名为中国最美校园打call嗨唱转起来德云斗笑社好物进化论从结婚开始恋爱数码宝贝冰雨火非日常派对我们恋爱吧电影送你一朵小红花心动的信号人生若如初见斗罗大陆快乐行为图鉴新手驾到带着微博去旅行我们的歌微博摄影大赛微博公开课奔跑吧人生微语不可辜负的美食家常菜遇见艺术蓝色生命线为生命呐喊人人公益节快乐大本营爱豆能量月迷惑行为大赏最美表演我喜欢你这很中国今日穿搭今天穿什么V影响力峰会这就是中国风收起全文d,04月14日 21:59
6941,小灰书,新疆棉花事件深度问答优衣库创始人谈新疆棉事件我们保持中立态度4月13日就西方抵制新疆棉花事件优衣库创始人柳井正接受日媒采访如何看待中国消费者会抵制不使用新疆棉的外资企业柳井正表示我们在监视全部的工厂和棉花的生产一旦发现问题就会与对方停止合作除此之外与其说是人权问题更贴近政治问题人权是非常重要的事情作为企业我们正在做我们能做的事情对于其他事情不予置评同时柳井正不忘表达优衣库的远大蓝图未来优衣库的发展重心会在亚洲做亚洲第一其实优衣库本就是西方抵制新疆棉花事件的一员优衣库是一边在中国市场赚大钱一边却暗戳戳站在中国消费者对立面如今创始人公开接受媒体采访在大是大非面前态度依旧这般暧昧所以优衣库骨子里跟耐克们就是一丘之貉要灰叔说优衣库_UNIQLO优衣库创始人这是当中国消费者迷糊吗要做亚洲第一能做中国第二没有中国市场的肱股贡献优衣库的亚洲第一梦将永远是梦灰叔奉劝优衣库们回家三省先否则态度不端正还企图依靠中国成就帝国梦想只会是白日梦一场L小灰书的微博视频收起全文d,04月15日 14:18
4105,流光需要欧气,薄雨微凉00梦回大唐武则天这牌子用的起用不起还两说呢别指望吃中国的饭砸中国的锅新疆长绒棉质量好很多大品牌都在用此做原材料因人工成本高早就改用机械化作用西方人权祖师爷说强迫劳动纯属子虚乌有捏造事实,03月24日 23:59
2364,泣泣再不见,studyaccount101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧就是太原市卫健委太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位澎湃新闻山西司法山西政法中国人权观察中国接受联合国人权审查中国人权比美国号五倍人权文明城市遇见最美城市46城喜提垃圾分类重点城市创建全国文明城市社会社会新闻社会百态社会主义核心价值观这就是中国军人关注民生民生民事社会创建文明城市文明创建安全文明出行创建全国文明城区太原市创建全国文明城市世界人权日国际人权日世界人权宣言自由民主中国人权老百姓人民群众美国的人权之下新冠肺炎疫情凸显美式人权危机中国人权研究会发文评美式人权中国人权研究会发文揭美式人权危机联合国人权理事会为了公平正义世界人权宣言收起全文d,2020年10月27日 22:39
7073,水寒月月月,每日一善阳光信用小康社会是中国基于自身文化传统客观实际和社会主义本质提出的完整系统综合的发展目标是以人民为中心全面均衡的发展评价体系进一步丰富了人权的内涵对广大发展中国家乃至世界都具有很强的借鉴意义,04月15日 06:23
3889,CCTV4,70个国家支持中方在涉港问题上的立场3月5日白俄罗斯代表70个国家在联合国人权理事会第46届会议上作共同发言支持中方在涉港问题上的立场和举措反对西方国家借涉港问题干涉中国内政就此中国外交部发言人赵立坚作出回应L70个国家支持中方在涉港问题上的立场,03月08日 22:07
2919,泣泣再不见,101太原市一场大火带走13条生命根源就是职能部门人浮于事漏检导致表面上的火扑灭了可扎根于公务员心理混日子的邪火仍熊熊燃烧这就是太原市卫健委吞咽着患者鲜血踩着患者带血的纱布残肢尸体捞政绩向上爬太原市应该吸取教训整顿吏治抓蛀虫造福百姓否则还有冤魂会缓缓走来为民服务他不行祸害百姓他第一因我母亲普通感冒去世为了指出是太原市太航医院的医疗责任我申请了医疗鉴定这个权利是国家赋予每个公民的医疗鉴定中太航医院和太原市卫健委对我指出是医院的医疗责任以及病历的缺失无异议但不知为何太原市卫健委在拖了1年7个月后已过法律时效同医院又一起否认当时我指出的医疗责任为何有操作有内幕还剥夺了我的医疗鉴定权自此我丧失了可以定责医院的权利国家给公民解决医疗纠纷的渠道被野蛮堵死太原市卫健委由执法者变为违法者国家法律被他踩于脚下我人权被剥夺投诉渠道被堵死已无路可走我只能选择网上寻求帮助我实名举报太原市卫健委权力寻租太原市太航医院就是权力的受益者我真诚希望监察纪检卫生系统的上级部门能来审查先查我举报是否属实不属实法办我如果查出太原市卫健委确实违法请对曱甴别手软我的资料他们2方全有患者儿子李杰日期20184如果本人突然不发贴了那就是在无依法处理医疗纠纷前就被某部门控制自由了那就意味着我的自由人权被侵犯本人既然敢发就无惧后果因为所说全部属实不要总想搞死发现问题的受害者却放了那些制造矛盾违法行政单位山西省人民政府太原检察晋法之声太原中院约谈太原市政府冬虫夏草生殖器疱疹梅毒尖锐湿疣壮阳腰子贪官妓百达翡丽受贿庸政懒政怠政回扣房产投资理财投资买房房地产二手房房价保险买房者说开发商学区房房产头条楼市杂谈健身健身房运动减肥小区物业绿化业主烟戒烟爆珠烟香烟人民币美元人民币汇率港币外汇数字货币数字经济经济金融酒葡萄酒普洱茶鸡尾酒白酒泸州老窖啤酒茶收藏古董翡翠文玩珠宝GUCCI中国银行房历史山西医科大学超话收起全文d,2020年12月14日 21:57
7523,Mr--木土,亚裔怕过去被打还是天朝好鋼筆様子美国安全嘛美国有中国安全嘛美国疫情控制住了嘛中国疫苗全民免费接种美国疫苗收费嘛美国有人权嘛美国有种族歧视嘛美国警察随便开枪跪压嘛,05月05日 20:56
